,complexity,loss,score,equation,sympy_format,lambda_format
14,16,0.0041733401821751,0.17694561781499007,(((sin(inv(CaO * CaO)) * (CaO - -0.4405117402410831)) - -19.417508898084275) - cube(log10(cube(CaO)))),(CaO + 0.4405117402410831)*sin(CaO**(-2)) - log(CaO**3)**3/log(10)**3 + 19.417508898084275,PySRFunction(X=>(CaO + 0.4405117402410831)*sin(CaO**(-2)) - log(CaO**3)**3/log(10)**3 + 19.417508898084275)
15,17,0.0041315050089478,0.010074968560440246,(((sin(inv(CaO * CaO)) * (CaO - -0.4405117402410831)) - -19.417508898084275) - cube(log10(sin(cube(CaO))))),(CaO + 0.4405117402410831)*sin(CaO**(-2)) - log(sin(CaO**3))**3/log(10)**3 + 19.417508898084275,PySRFunction(X=>(CaO + 0.4405117402410831)*sin(CaO**(-2)) - log(sin(CaO**3))**3/log(10)**3 + 19.417508898084275)
16,18,0.0037181197196607,0.10542366074115692,((((sin(inv(CaO * CaO)) + 0.04853802991608806) * (CaO + CaO)) - -19.417508898084275) - cube(log10(cube(CaO)))),2*CaO*(sin(CaO**(-2)) + 0.04853802991608806) - log(CaO**3)**3/log(10)**3 + 19.417508898084275,PySRFunction(X=>2*CaO*(sin(CaO**(-2)) + 0.04853802991608806) - log(CaO**3)**3/log(10)**3 + 19.417508898084275)
17,19,0.0037134049765611,0.0012688496438827625,((((sin(inv(CaO * CaO)) + 0.04853802991608806) * (CaO + CaO)) - -19.417508898084275) - cube(log10(sin(cube(CaO))))),2*CaO*(sin(CaO**(-2)) + 0.04853802991608806) - log(sin(CaO**3))**3/log(10)**3 + 19.417508898084275,PySRFunction(X=>2*CaO*(sin(CaO**(-2)) + 0.04853802991608806) - log(sin(CaO**3))**3/log(10)**3 + 19.417508898084275)
18,20,0.0028889515481019,0.2510555889756613,(((sin(sin((log10(cube(CaO)) * (8.39822531677916 + SiO2)) + 0.9827840895696728)) - -10.917796288182712) - cube(log10(cube(CaO)))) + 8.39822531677916),-log(CaO**3)**3/log(10)**3 + sin(sin((SiO2 + 8.39822531677916)*log(CaO**3)/log(10) + 0.9827840895696728)) + 19.316021604961871,PySRFunction(X=>-log(CaO**3)**3/log(10)**3 + sin(sin((SiO2 + 8.39822531677916)*log(CaO**3)/log(10) + 0.9827840895696728)) + 19.316021604961871)
19,21,0.0026357244798128,0.0917355610742282,(((sin(sin((log10(cube(CaO)) * (8.39822531677916 + SiO2)) + cube(0.9827840895696728))) - -10.917796288182712) - cube(log10(cube(CaO)))) + 8.39822531677916),-log(CaO**3)**3/log(10)**3 + sin(sin((SiO2 + 8.39822531677916)*log(CaO**3)/log(10) + 0.9492363288429623)) + 19.316021604961871,PySRFunction(X=>-log(CaO**3)**3/log(10)**3 + sin(sin((SiO2 + 8.39822531677916)*log(CaO**3)/log(10) + 0.9492363288429623)) + 19.316021604961871)
20,22,0.002583911617974,0.01985370733843001,(((sin(sin((log10(sin(cube(CaO))) * (8.39822531677916 + SiO2)) + cube(0.9827840895696728))) - -10.917796288182712) - cube(log10(cube(CaO)))) + 8.39822531677916),-log(CaO**3)**3/log(10)**3 + sin(sin((SiO2 + 8.39822531677916)*log(sin(CaO**3))/log(10) + 0.9492363288429623)) + 19.316021604961871,PySRFunction(X=>-log(CaO**3)**3/log(10)**3 + sin(sin((SiO2 + 8.39822531677916)*log(sin(CaO**3))/log(10) + 0.9492363288429623)) + 19.316021604961871)
21,23,0.0024011951065912,0.07333780727287481,(((sin(sin((log10(cube(CaO)) * (8.39822531677916 + SiO2)) + cos(0.41777351450421224)) - 0.0732774382309112) - -10.954619540962854) - cube(log10(cube(CaO)))) + 8.39822531677916),-log(CaO**3)**3/log(10)**3 + sin(sin((SiO2 + 8.39822531677916)*log(CaO**3)/log(10) + 0.91399454909820395) - 0.0732774382309112) + 19.352844857742013,PySRFunction(X=>-log(CaO**3)**3/log(10)**3 + sin(sin((SiO2 + 8.39822531677916)*log(CaO**3)/log(10) + 0.91399454909820395) - 0.0732774382309112) + 19.352844857742013)
22,24,0.0023822919140219,0.007903561100404641,(((((sin((log10(cube(CaO)) * (8.39822531677916 + SiO2)) + cos(0.41777351450421224)) - 0.0732774382309112) / 1.1381897944911288) - -10.954619540962854) - cube(log10(cube(CaO)))) + 8.39822531677916),-log(CaO**3)**3/log(10)**3 + 0.87858809210909168*sin((SiO2 + 8.39822531677916)*log(CaO**3)/log(10) + 0.91399454909820395) + 19.288464173092075,PySRFunction(X=>-log(CaO**3)**3/log(10)**3 + 0.87858809210909168*sin((SiO2 + 8.39822531677916)*log(CaO**3)/log(10) + 0.91399454909820395) + 19.288464173092075)
23,25,0.0019326331981756,0.20917958897023012,(((sin(sin((log10(cube(CaO)) * (8.39822531677916 + SiO2)) + cos(-0.4637579340655076)) + sin(log10(T))) - -10.954619540962854) - cube(log10(cube(CaO)))) + 8.39822531677916),-log(CaO**3)**3/log(10)**3 + sin(sin(log(T)/log(10)) + sin((SiO2 + 8.39822531677916)*log(CaO**3)/log(10) + 0.8943778466878432)) + 19.352844857742013,PySRFunction(X=>-log(CaO**3)**3/log(10)**3 + sin(sin(log(T)/log(10)) + sin((SiO2 + 8.39822531677916)*log(CaO**3)/log(10) + 0.8943778466878432)) + 19.352844857742013)
