,Viscosity,T,CaO,Al2O3,SiO2,CaF2,MgO,result_0,result_1,result_2,result_3,result_4,result_5,result_6,result_7,result_8,result_9,result_10,result_11,result_12,result_13,result_14,result_15,result_16,result_17,result_18,result_19,result_20,result_21,result_22,result_23,result_24,result_25,result_26,result_27,result_28,result_29,result_30,result_31,result_32,result_33,result_34,result_35,result_36,result_37,result_38,result_39,result_40,result_41
64,3.51,1823,0.441,0.115,0.343,0,0.102,9.857686854892119,8.385690104590214,7.944690104590214,5.589501224672458,5.193193821600581,4.9908014748012475,5.212923659615299,5.205945912834506,5.433652849634979,5.62648815512308,5.780559435423659,4.879499106816903,5.045646065568697,5.189677744150644,5.316364762535387,5.429105994698375,5.541043306653713,5.298714858387151,5.4161310149823825,5.361145046770973,5.500604782201203,5.69001350612028,5.691297663280914,6.010088773781455,6.0866725539348545,6.111848491473531,6.096843275688126,6.093227052201992,6.135880728012903,6.135317073607265,6.165774514325194,6.165951290341248,6.167816954694902,6.280951290341248,6.191904331970854,6.189524514297097,6.1931516868621745,6.096723829514764,6.082286680758548,6.2038289383124,5.950373687349957,6.00543713221572
65,3.72,1823,0.385,0.106,0.36,0,0.149,9.857686854892119,8.801307398403722,8.416307398403722,5.589501224672458,5.2822328035693715,5.112850956150003,5.340405113682161,5.272472477856216,5.5030892720756075,5.698388811864993,5.854428962610734,5.050621977675555,5.213682905056664,5.355683009421718,5.481036367877706,5.592921863449748,5.718511171096168,5.439194594840368,5.558628711926729,5.553888672780906,5.690423938085916,5.87327049304169,5.8913552501483695,6.217612223357398,6.2971667787393715,6.3114081370561825,6.316653251918946,6.349915925706515,6.411357068472791,6.4104828324698575,6.332939425012178,6.33349013817078,6.34284523887649,6.43949013817078,6.361185848288446,6.35896336213088,6.360443546512368,6.312880749627547,6.298557443096221,6.410949662418476,6.300762629693298,6.32550499000733
66,3.01,1823,0.405,0.087,0.361,0,0.147,9.857686854892119,8.8257554745104,8.4207554745104,5.589501224672458,5.287517678369935,5.120188281013681,5.348068995840824,5.124695505611938,5.348848567352582,5.538674247431558,5.690340901469144,4.943133168378439,5.122574903643886,5.277254325617717,5.412700449843018,5.532800053971095,5.634399132225841,5.311377404115204,5.448355702219165,5.40811603646601,5.5451368028927375,5.719230945437711,5.730578246241382,6.131802474722662,6.210128631694069,6.208785913324493,6.226435210903169,6.215855974324237,6.2548677191208855,6.254517577660165,6.179997876033021,6.180526724814855,6.18685302237343,6.2675267248148545,6.169405859890671,6.168479933783364,6.181760521018268,6.007502100123701,5.993172192836035,6.121383488011581,6.104279974977417,6.132204919370743
67,2.39,1823,0.408,0.068,0.364,0,0.16,9.857686854892119,8.89909970283043,8.49109970283043,5.589501224672458,5.303404049046283,5.142307791059761,5.371172963778738,4.998948194613917,5.2176010964455495,5.402768925379583,5.550714056081311,4.867862873271433,5.06257546042408,5.228917016813628,5.373559344791795,5.501093845350244,5.582815872702881,5.219812807214797,5.373191383746371,5.3095096697045525,5.446320844196128,5.610199908122921,5.619198786187067,6.089605523610091,6.167327615559726,6.149776487114972,6.181770252822389,6.143490678172093,6.1681795572259315,6.168048917726733,6.082349382430026,6.083031175815781,6.087435281560212,6.15103117581578,6.024555350133889,6.024201567674419,6.070811576916688,5.78873442364513,5.774450562240319,5.916428286629963,6.007790687454554,6.032389984319645
68,2.61,1823,0.423,0.087,0.343,0,0.147,9.857686854892119,8.385690104590214,7.962690104590214,5.589501224672458,5.193193821600581,4.9908014748012475,5.212923659615299,4.983587123253768,5.201568135180288,5.386166969173161,5.533657485099616,4.71307779018589,4.903814392349995,5.066577424948003,5.20798618327873,5.332583907462398,5.4095125388131375,5.107051348019848,5.2490928982259195,5.185550412920879,5.325522030922566,5.501889439437321,5.493499403639368,5.953864402536156,6.029643309940578,6.030847841137987,6.035855242890322,5.989951956381077,6.008413033139508,6.008289372121517,5.9346634345896465,5.935192283371479,5.935888187962218,6.02219228337148,5.909377638919678,5.9088230125942705,5.926168985216018,5.614681065964467,5.6003511586768004,5.746562453852347,5.777428659251513,5.81715056862072
69,2.68,1823,0.351,0.104,0.327,0,0.219,9.857686854892119,7.9945208868833815,7.6435208868833815,5.589501224672458,5.110763918179444,4.88040997844418,5.097619044497742,4.991257909282433,5.2095744397138875,5.394457410037012,5.5421749448077176,4.6143763778526825,4.8000331411673045,4.958549805127054,5.096328589290358,5.21776955116532,5.2941609175260265,5.03927301444606,5.171443447597157,5.19657903472209,5.3388782598717945,5.525445607057376,5.505350116118879,5.908659775077632,5.983791561456719,6.000685954555684,5.985545045720126,5.926320467883456,5.937243206701802,5.937158580718265,5.9450788366873635,5.946825220007978,5.943698109410498,6.050825220007977,5.949946664127448,5.947792998030537,5.967110680884881,6.0562044196846285,6.042234112886288,6.189043066696288,6.165817349669262,6.185516376662472
70,2.88,1823,0.414,0.087,0.352,0,0.147,9.857686854892119,8.605722789550306,8.191722789550306,5.589501224672458,5.240143522740058,5.054789829491806,5.279759900205204,5.053331362070631,5.274362971764853,5.461545227065489,5.611099841303379,4.825929298476735,5.0110889319437115,5.169890809274736,5.308397242515625,5.430819095689456,5.519746222764817,5.207445010569354,5.347058297429928,5.295023100737147,5.433585181111809,5.608889839739534,5.610048317837042,6.02302515938526,6.099794128701512,6.100008597987093,6.110744392841109,6.081667444348328,6.11003520412733,6.109814643201531,6.036519834956608,6.0370486837384405,6.039792095971622,6.124048683738441,6.01733450965543,6.0166205016890775,6.032608056518166,5.781570797357448,5.767240890069782,5.904452185245328,5.920104848113432,5.953492433011397
71,2.91,1823,0.421,0.083,0.357,0,0.139,9.857686854892119,8.727963170083692,8.306963170083693,5.589501224672458,5.266409851454048,5.0909457611103734,5.317524999121981,5.061179872888254,5.282554774730848,5.470027749529244,5.619814642421267,4.866415983613422,5.05200286833149,5.2112605708211746,5.350225296920602,5.473095354959231,5.563913266408139,5.237862483033882,5.3796413644656935,5.317808362131799,5.455599928052282,5.628252112998024,5.633712673130178,6.063554099279804,6.140903255417955,6.136998069440172,6.1540706655609005,6.128281482905044,6.158827694939234,6.158597510500268,6.091565627107735,6.092012798066226,6.09611110914493,6.175012798066226,6.0688228824536115,6.068154173104344,6.0870476268480225,5.8489970836135505,5.834642461649758,5.9704179399428945,5.975150387921933,6.009554619720624
72,3.25,1823,0.432,0.098,0.349,0,0.121,9.857686854892119,8.532378561230274,8.100378561230274,5.589501224672458,5.22444664925472,5.0333055812277,5.257319467210528,5.116684718237536,5.340487389888669,5.530016339525877,5.681445912293766,4.853190580235864,5.030472699532003,5.183204349638327,5.3168856780537155,5.435378007344996,5.533976627682915,5.247499517382005,5.378207629545349,5.318692830150985,5.45756477929223,5.63858778481772,5.640047587168598,6.024291719032636,6.101078819620479,6.111008695848493,6.1121033441064805,6.094275683333639,6.128757850165322,6.128418121510214,6.09329924429061,6.093594288387403,6.096492785089493,6.191594288387403,6.0956715941966255,6.09450768828283,6.098446027885979,5.908155841251009,5.8937549334745105,6.0243036909248655,5.924293072385289,5.969342087069542
73,4.0,1823,0.459,0.108,0.357,0,0.076,9.857686854892119,8.727963170083692,8.268963170083692,5.589501224672458,5.266409851454048,5.0909457611103734,5.317524999121981,5.2640811132369105,5.494330871001251,5.68931958325095,5.845111389447592,5.022459056802103,5.18570941065112,5.327793650882612,5.453164212377465,5.565023284886213,5.688699550150527,5.4172617252559645,5.535932845351054,5.458253022642709,5.595299823973121,5.7795005877201096,5.794731524646309,6.174671772598938,6.253611619485665,6.270237420518453,6.271597725805141,6.300570257543877,6.359854755513992,6.359013033851047,6.362077053693575,6.3621501952337685,6.370291459770193,6.470150195233768,6.391633805269254,6.389370263969656,6.3894446640038645,6.332287701507329,6.317818573080199,6.431586880077525,6.146931184557725,6.206479546973221
74,3.6,1723,0.362,0.085,0.338,0,0.216,9.857686854892119,8.263449724056828,7.901449724056828,8.998740742197686,8.327267362175713,7.986516812376564,7.9981287202679985,7.945559163765729,7.9512720203666225,7.956913657841844,7.945318031675391,7.109730449527219,7.120018582735947,7.130105916610548,7.139999007155092,7.1497041116184175,7.149379627000692,7.3204203578767855,7.317264501923502,7.13163644058923,7.148315212439643,7.176424821208383,7.157632025714762,6.8918313413413275,6.994632542896263,6.967045045722427,6.998539890029331,6.9156510525716275,6.928343093929963,6.928269425096239,6.782484130773708,6.784159832915252,6.7830259384897005,6.869159832915252,6.744943604469499,6.744501848452973,6.772028432635877,6.397016289216843,6.417397343449425,6.535686033175108,6.726620195175381,6.744491411331
75,5.4,1723,0.378,0.119,0.353,0,0.15,9.857686854892119,8.630170865656982,8.252170865656982,8.998740742197686,8.45311789189264,8.157562094212906,8.169422691502312,8.578647479061246,8.58481552612595,8.590906679449095,8.578387133985935,7.83194044134311,7.834811063305906,7.8376585431318855,7.840483193175958,7.843285319888065,7.851318458609518,8.215026643129129,8.195844697247102,7.9490967885746056,7.958246305482737,7.9757100425720715,7.96928348493271,7.1275495994360805,7.2337251953715125,7.232848785569621,7.2513016206213585,7.270253810007341,7.33865268836793,7.33749473766027,7.286527098149696,7.287088965676097,7.293786615427,7.406088965676097,7.330578526761827,7.32722663874178,7.33312068512652,7.282716389383602,7.303572356106696,7.3763006515894265,7.2563988659933605,7.282265080584577
76,9.4,1723,0.396,0.156,0.37,0,0.079,9.857686854892119,9.045788159470492,8.649788159470491,8.998740742197686,8.598049322802401,8.359083840238107,8.371237437843911,9.376710735034749,9.38345258953652,9.390110396946515,9.376426170309545,8.768877900106261,8.768982170125707,8.769086351734787,8.769190445058731,8.769294450222521,8.781680328513898,9.416888514852994,9.382257055370555,8.996022868569728,8.999364260108994,9.006003175644205,9.012341535884678,8.092322340938358,8.212309016862646,8.230361610155436,8.241850961047977,8.548274311066535,8.740651056878535,8.731842921209088,8.577071481470435,8.577153628998774,8.62324366998012,8.733153628998775,8.714149949330023,8.696628403854069,8.827683889448931,9.027745735794097,9.048812868027124,9.071589914916382,8.724787929253747,8.759219869231133
77,8.1,1723,0.332,0.152,0.362,0,0.154,9.857686854892119,8.850203550617076,8.518203550617075,8.998740742197686,8.529539333563157,8.26321023141653,8.275224434647914,9.1893442649061,9.195951402926173,9.202476173292748,9.189065386384682,8.495324149800043,8.495655591797442,8.495986417761857,8.496316629607628,8.496646229240762,8.508368318711774,9.105321747805771,9.074965385765644,8.776703693188448,8.781225240118715,8.7901371488321,8.79371626333892,7.673122065189033,7.7871077335281464,7.807621865964648,7.815733535639073,8.04213060535687,8.205905907640325,8.19985477090454,8.076130565563533,8.076738554828538,8.102050769412001,8.228738554828539,8.199978294709945,8.186329329769935,8.277415303136854,8.42480218721288,8.445638106562308,8.480185834776629,8.253610538333145,8.270538850106385
78,3.98,1723,0.348,0.027,0.417,0,0.207,9.857686854892119,10.194847736484311,9.84684773648431,8.998740742197686,9.011804730381625,8.962208947082402,8.975239451774515,8.207179881755213,8.213080843637924,8.21890824138709,8.206930809990736,8.236146603978566,8.243347881241094,8.250447342839792,8.257447398393891,8.264350377786268,8.268560538700063,8.084690784596694,8.079250743777179,8.022952095351007,8.031684533824889,8.043522729273942,8.042573899717882,7.655151157598361,7.768879565723199,7.67904256957824,7.79735517016618,7.688045082992702,7.7020822770007165,7.702059865504135,7.708437659849896,7.709912786415677,7.722318724231971,7.736912786415677,7.5185124630607625,7.518467377973027,7.688340529337998,7.447424001812048,7.467889296442229,7.558416038171535,7.707701124728562,7.711216426889999
79,6.97,1723,0.423,0.058,0.445,0,0.074,9.857686854892119,10.879393867471268,10.456393867471268,8.998740742197686,9.267701093573047,9.3568099376681,9.370414168111274,9.022791291804243,9.029278678245833,9.035685189912764,9.02251746783792,9.445726610109267,9.446528752087843,9.44732840688341,9.448125587397314,9.44892030643709,9.461458996234452,9.362235244776626,9.324350618057489,9.247791345418126,9.250195009941537,9.254679974428381,9.263620929343102,8.976021069539714,9.108658220857576,9.027343361940936,9.12882934912306,9.050350163721898,9.079138801769359,9.078612729785204,9.207294443019626,9.207361961863647,9.285430278608505,9.265361961863647,9.273812802759588,9.272941424071435,9.206611322657828,9.170626647451623,9.191700314572584,9.226187803389765,9.184261118100272,9.200802075569731
80,6.9,1723,0.363,0.057,0.436,0,0.144,9.857686854892119,10.659361182511175,10.296361182511175,8.998740742197686,9.1846660021285,9.226898910397315,9.24031425813753,8.875541985303805,8.881923499502136,8.8882254587784,8.87527263006427,9.163157448088052,9.164519451891803,9.16587536006026,9.167225218249483,9.168569071636222,9.18008827074865,9.099147550347435,9.067022002057008,9.026065890031544,9.029408587017253,9.035456748026586,9.04232532527145,8.664578904069067,8.79275764515809,8.715016329359923,8.817597760281211,8.747362700411609,8.780349896935467,8.779910835622632,8.826195028643925,8.826692176920561,8.889957730706556,8.883692176920562,8.84692875069868,8.846182459649413,8.824209471925123,8.778532169894017,8.799416334039291,8.843978192942526,8.846023363451286,8.852624745090722
81,5.92,1723,0.305,0.056,0.427,0,0.212,9.857686854892119,10.439328497551081,10.134328497551081,8.998740742197686,9.102374873651854,9.099931442141155,9.113162186933524,8.73212528063768,8.738403678233258,8.74460380640627,8.731860277813006,8.891833079166187,8.893940382890769,8.896034895189995,8.898116746039792,8.900186063565435,8.9105185365289,8.845482967587833,8.818764826276757,8.81387627590299,8.818327832681755,8.826137687543184,8.830744127103493,8.36449740447155,8.48838036748162,8.41404996265204,8.516394559423851,8.451164547943069,8.486420955912614,8.48606179797054,8.452450150486063,8.454034607034218,8.503138986401128,8.510034607034218,8.439972948384098,8.439343289645848,8.449561176328707,8.386573022399038,8.406992336218481,8.461903912557913,8.490656982254446,8.493134477822272
82,11.1,1723,0.38,0.089,0.455,0,0.075,9.857686854892119,11.123874628538038,10.743874628538038,8.998740742197686,9.360843038049584,9.504711290326906,9.518530560307898,9.669373476048657,9.676325755045086,9.68319136370019,9.66908002958498,10.281749274948773,10.28175140588092,10.281753536690303,10.281755667376933,10.281757797940823,10.296445702811049,10.368633942183486,10.308949388073982,10.230202571565629,10.23076575904586,10.231904324053213,10.24578354904492,10.351783067538687,10.504114762641445,10.430536240361251,10.491290417908509,10.430510015410276,10.450567935324282,10.447653359103507,10.509022049003969,10.509092341731227,10.694692917575567,10.598092341731228,10.708533036780956,10.704004849046443,10.559573429865415,10.614951327935035,10.636023755300926,10.633081603451835,10.557163278918026,10.568083584870653
83,9.8,1723,0.319,0.088,0.446,0,0.148,9.857686854892119,10.903841943577945,10.584841943577944,8.998740742197686,9.276973430062169,9.371429860738349,9.385055347657163,9.505024260455105,9.511858372374583,9.518607287078437,9.504735801666818,9.965298562801284,9.965334605299608,9.965370633909926,9.965406648641169,9.965442649502267,9.979626534120147,10.067581975508874,10.0144891744216,9.976490297319437,9.977481652846052,9.979454578836116,9.99199483939558,9.939048752741407,10.085472002890656,10.016917058453604,10.084326411910139,10.052492486153348,10.088896455928813,10.08633281261319,10.04662093971775,10.047160646957826,10.203943352002485,10.135160646957827,10.211621888402503,10.207586695116866,10.09499296844081,10.163185193483443,10.184050806324363,10.19120033611061,10.1361821959186,10.140688771226511
84,9.45,1723,0.26,0.086,0.437,0,0.217,9.857686854892119,10.683809258617853,10.423809258617853,8.998740742197686,9.19385526199479,9.241186578507056,9.254622699644482,9.329301912247415,9.336009679808214,9.342633825220888,9.32901878628672,9.645257907189315,9.645419941124702,9.645581802390206,9.645743491293288,9.645905008140641,9.659469790014175,9.753876662583563,9.70734849277918,9.713346314717423,9.714962696335565,9.718169239453738,9.728939907796759,9.495400643953955,9.635472906711266,9.57149921544542,9.645289800300466,9.633126961631545,9.682077474567667,9.67995467497986,9.55501530900282,9.556714355910975,9.682921600478563,9.642714355910975,9.685581674585857,9.682178042802741,9.598745999979347,9.669800829502037,9.690172111778868,9.708585706349936,9.663005263661864,9.664769981897544
85,17.2,1723,0.272,0.12,0.457,0,0.151,9.857686854892119,11.172770780751392,10.900770780751392,8.998740742197686,9.379583458299125,9.534750788266422,9.548613733843592,10.244768914163712,10.252134902448438,10.259409062899563,10.24445800558039,10.927822433010643,10.927632968789267,10.927443717285023,10.927254678101342,10.927065850842691,10.94279903436178,11.245772214068435,11.170263928195716,11.084391429461819,11.084467174027361,11.085806419473634,11.100538775365228,11.878402494357262,12.05258831334779,11.98458654760117,11.986695374741197,11.924031109482444,11.907161638145919,11.897499075344804,11.821532859998898,11.822106031331218,12.152520508305802,11.942106031331218,12.138444754462595,12.12379833993896,11.974604761475375,12.068964293451865,12.089815343253315,12.05766368854732,11.996624815247502,11.999620773309289
86,14.2,1723,0.213,0.117,0.447,0,0.222,9.857686854892119,10.928290019684622,10.715290019684623,8.998740742197686,9.286255043525495,9.386087288835117,9.399734086759592,10.01183702273263,10.019035533000253,10.02614430329308,10.011533183173995,10.513008311969248,10.512983943599643,10.512959582331957,10.512935228162751,10.512910881088587,10.52794016563291,10.827808889053111,10.7614281940874,10.728115157997976,10.728384722283128,10.729402514281292,10.74386985847726,11.199313932397592,11.363778346496291,11.3028433843104,11.3232075203217,11.327793942626249,11.351127195225425,11.34305352199336,11.130609136339206,11.132428156119973,11.40110615563299,11.249428156119974,11.408168674792668,11.395842862232017,11.273031380001006,11.399645997651874,11.419967164853992,11.40099999407843,11.336302452927308,11.337487823112093
87,12.5,1723,0.157,0.115,0.438,0,0.29,9.857686854892119,10.708257334724529,10.551257334724529,8.998740742197686,9.203053715717108,9.255510698824311,9.268967646358233,9.82116219578039,9.828223610857943,9.835196995053057,9.820864142827663,10.169343498959742,10.169343308909827,10.169343118862129,10.169342928816638,10.169342738773363,10.18387439470767,10.484066341831321,10.424896672770785,10.44087340912839,10.441449021910538,10.442771307938061,10.456420994037254,10.628149502693068,10.784437485922508,10.729909220385144,10.763086253368263,10.813249937616048,10.86507775040082,10.858153093765461,10.538229622627696,10.542277397522861,10.761553947642037,10.65727739752286,10.781974105376808,10.77129164004861,10.673168406916526,10.821739018564799,10.841157029607281,10.833862749212088,10.760538593766954,10.760963987219867
88,6.08,1723,0.356,0.028,0.475,0,0.141,9.857686854892119,11.612836150671578,11.256836150671578,8.998740742197686,9.549944611198313,9.812218702392853,9.826485069378549,9.022791291804243,9.029278678245833,9.035685189912764,9.02251746783792,9.905463071156763,9.906304254484906,9.907142829575431,9.907978809957616,9.908812209062352,9.921961174078504,9.54947956974677,9.510388515969044,9.657292588309272,9.658815457276328,9.661300447031731,9.672795885674013,9.025244387725882,9.158586189118877,9.050020666816128,9.177905882891968,9.039149712246864,9.045044923373498,9.044986531679912,9.204102526789299,9.204569266085437,9.2494587608062,9.232569266085438,9.119822255772736,9.119726718092297,9.184104256072107,9.055001165265411,9.07589860588614,9.10710833451453,9.192917083782586,9.195799323885607
89,5.6,1723,0.299,0.027,0.465,0,0.208,9.857686854892119,11.368355389604808,11.069355389604809,8.998740742197686,9.454921074630652,9.656472412349292,9.670512333737124,8.861029906052966,8.867400986067114,8.873692641236588,8.860760991226488,9.574157492718328,9.575654025897517,9.577143637187104,9.578626380168675,9.580102307842463,9.592058250511219,9.256962409040778,9.225277481720237,9.383365463425207,9.38572940428395,9.38938555859373,9.399116652592866,8.765589422163591,8.895214166321635,8.789480834143472,8.91868202904778,8.786316084581056,8.79510433587483,8.79505734181347,8.882077542170666,8.883574119769635,8.920009790363883,8.910574119769636,8.762410647129082,8.762331743990321,8.86281954989707,8.722011315771072,8.742467576690117,8.785003352130557,8.881839862201176,8.882736621324682
90,5.53,1723,0.245,0.027,0.456,0,0.272,9.857686854892119,11.148322704644716,10.903322704644717,8.998740742197686,9.370208563069683,9.51971168072231,9.533552760355205,8.73212528063768,8.738403678233258,8.74460380640627,8.731860277813006,9.30201373108964,9.304218244827931,9.306409377071857,9.308587263793129,9.31075203902745,9.32156114942421,9.021156235544078,8.995098467055106,9.169154575504793,9.172396627328334,9.17725368925608,9.185292308012778,8.550289713323245,8.67683236221423,8.574181125303124,8.703047455942215,8.576243984011677,8.587233289997323,8.587190814469311,8.601433294638653,8.604774850904814,8.634472681245029,8.631774850904813,8.467592584791714,8.467519481647738,8.584001631370116,8.431592791443984,8.45129172477542,8.50358482780347,8.606668480931846,8.606942757149147
91,10.9,1723,0.372,0.058,0.496,0,0.074,9.857686854892119,12.126245748911796,11.754245748911796,8.998740742197686,9.752614028872701,10.152843111364229,10.167604725446434,9.838259303295043,9.845333011191956,9.852318534958433,9.837960731478738,11.174692321609166,11.174691795487234,11.174691269376655,11.174690743277424,11.174690217189546,11.19065808714842,10.893843817025385,10.818462903402342,11.005129644623628,11.005200758750728,11.005370877971776,11.021413921969573,10.495671104513155,10.650062610286973,10.546993396914376,10.63286574491622,10.451684010466625,10.429663378093926,10.428860505431315,10.65854329664202,10.65861081548604,10.809558419380375,10.71661081548604,10.811981089990153,10.810751179244878,10.655599335182474,10.584301927978286,10.605375595099247,10.58886308391643,10.624263173242088,10.629657365526421
92,9.92,1723,0.312,0.057,0.486,0,0.145,9.857686854892119,11.881764987845026,11.569764987845026,8.998740742197686,9.65557389790522,9.988298063682329,10.002820439310204,9.652736916262997,9.659677233573857,9.666531029663327,9.652443974686182,10.786281708433494,10.786285198930342,10.786288689156708,10.786292179112621,10.78629566879812,10.801701912136654,10.546744130226964,10.480514530190241,10.677911305047507,10.678151005098014,10.678629951417099,10.693776856687073,10.192991655841663,10.343050192930985,10.243429081132518,10.334875259651414,10.17944027253136,10.170356482307167,10.169643848979993,10.307213396343156,10.30772096663263,10.441288482569819,10.364720966632628,10.416469331582253,10.415365935232243,10.304927385457352,10.24263354411259,10.2635131621534,10.258079567161097,10.30104727103734,10.30301401867072
93,8.9,1723,0.255,0.056,0.476,0,0.213,9.857686854892119,11.637284226778254,11.382284226778253,8.998740742197686,9.559499332373871,9.828017486379078,9.84230682383222,9.472685571223135,9.479496431626833,9.486222384679115,9.472398093850451,10.415279225886787,10.415332451488718,10.415385651297013,10.41543882533255,10.415491973616176,10.430295020547206,10.212507840057736,10.154766546343403,10.36475231820247,10.365305191540205,10.36640437965298,10.380343377427986,9.875482369409372,10.020995643180731,9.925034927589863,10.02152737795109,9.88851639865232,9.890879033066357,9.89025422804736,9.941108226549085,9.942715176428797,10.058287319874156,9.998715176428796,10.017738322484329,10.016757817623997,9.939769014375035,9.883751694048552,9.904161566681859,9.910082584207428,9.952657724326475,9.95336149848542
94,8.12,1723,0.2,0.055,0.467,0,0.278,9.857686854892119,11.417251541818162,11.217251541818163,8.998740742197686,9.47384983923493,9.687298760526549,9.701383501542772,9.313583744395658,9.320280210594637,9.326893195533522,9.313301095450438,10.093860507225815,10.094049161199786,10.094237599452912,10.094425822397385,10.094613830444304,10.108786095598122,9.920163834041572,9.869591187675569,10.098638952706441,10.099624566075951,10.101548788197842,10.11413247900918,9.577280923482427,9.71852533284114,9.62594861455255,9.726454430316792,9.610563349091953,9.62179246956436,9.621247510803718,9.592192757706366,9.595759771448579,9.69414725037017,9.65075977144858,9.644092138001715,9.64322405262921,9.592264672750314,9.538065647016149,9.557674406575702,9.574281404285388,9.614993639935934,9.615236146895807
95,16.2,1723,0.209,0.086,0.487,0,0.218,9.857686854892119,11.906213063951702,11.697213063951702,8.998740742197686,9.66523430119974,10.004558381869682,10.019104399007555,10.172201927061636,10.179515739686636,10.186738374924058,10.171893220743621,11.385128546096903,11.385007744195649,11.38488703984368,11.384766432910112,11.384645923264308,11.400981972663557,11.342079770605887,11.258292166555025,11.473298194850186,11.47331419178494,11.473899478451225,11.489922264692552,11.425715316738811,11.59342075071112,11.501813888230277,11.544687802476737,11.345310248691613,11.298275656573098,11.295100366180888,11.37083106828387,11.372553675259566,11.629213780781802,11.458553675259566,11.610154831431903,11.605323554848903,11.410574491480977,11.386245989067753,11.406607416044398,11.375030865915651,11.38978487220365,11.390308254345282
96,13.7,1723,0.153,0.084,0.477,0,0.285,9.857686854892119,11.661732302884932,11.508732302884932,8.998740742197686,9.56906361304956,9.843857553086023,9.858169921029168,9.959261570089753,9.966422278609823,9.973493718409252,9.95895932609268,10.967853331401637,10.967841215256817,10.967829101262835,10.967816989419056,10.967804879724847,10.983478473261616,10.94957483019027,10.87550393683061,11.112846719043857,11.112952615119315,11.113342618569366,11.128971908178098,10.990333655504182,11.151806439350379,11.064662492774916,11.118503828674429,10.96875872229277,10.94746029145189,10.94471022272367,10.900980485762718,10.904823034467423,11.12505341326649,10.988823034467423,11.109254543596284,11.105045388830183,10.941651159364573,10.935915420836194,10.955414607089825,10.936470031904824,10.945597766806364,10.945771890875385
97,4.6,1723,0.475,0.058,0.394,0,0.073,9.857686854892119,9.632541986030741,9.157541986030742,8.998740742197686,8.806898674092514,8.658268554500092,8.670857148416072,8.310591864134283,8.316567179226626,8.322468003263754,8.310339654019572,8.05565864912103,8.06130623094544,8.066884543829437,8.072395010113594,8.077839011279027,8.083349123645045,8.08721174377627,8.075051469230575,7.834262722003878,7.843476273512321,7.858573848087573,7.854344104643564,7.505414467667586,7.616999339482845,7.556736760068806,7.643777596795866,7.585496170098166,7.6198034079225385,7.619600734523563,7.668502161150337,7.668566980043599,7.687526995841927,7.726566980043599,7.643288862237124,7.642873218125306,7.659291738791202,7.496240041797644,7.517314915913654,7.602801197735788,7.520727692127931,7.567131161029285
98,4.27,1723,0.413,0.057,0.386,0,0.144,9.857686854892119,9.436957377177325,9.023957377177325,8.998740742197686,8.736724555435966,8.556565549194378,8.569006273149318,8.194401811584601,8.200293586035563,8.206111910887778,8.194153127609418,7.851311020309557,7.858359094654582,7.865305818422154,7.872153631115284,7.878904890141822,7.882736918144924,7.891769652615341,7.883402388135589,7.693943489123374,7.704726751989869,7.7219979528001765,7.715190984510977,7.330987555809925,7.440075441621906,7.38142498110078,7.463676711277129,7.399600810683096,7.429418986964985,7.429270206391819,7.395662474847233,7.396159623123871,7.408700724223874,7.453159623123871,7.330717521584728,7.3303916486655964,7.384188169364398,7.166778703375475,7.187662867520749,7.282224726423985,7.348477294904627,7.369102955612494
99,3.64,1723,0.355,0.056,0.378,0,0.211,9.857686854892119,9.24137276832391,8.886372768323909,8.998740742197686,8.667109590133109,8.456853357022272,8.469149105536935,8.08085552706829,8.086665661746942,8.092403364586191,8.080610288999477,7.654081640853307,7.662693728049419,7.6711626781500435,7.679492472348352,7.687686937134063,7.689714291608898,7.702852374605987,7.6981283514842165,7.557078407241665,7.569531695251149,7.589046749213452,7.5796027822926195,7.186465544406744,7.293484543968341,7.236018102587233,7.31313669645163,7.242541535205689,7.267286892074125,7.267182242022136,7.153754005670081,7.155316179302202,7.162199768888549,7.2113161793022025,7.063548390804341,7.063299794114665,7.140791273300712,6.85953712749629,6.879965800469448,6.9838680176551655,7.149548400971072,7.158048470672227
100,3.78,1723,0.298,0.055,0.371,0,0.276,9.857686854892119,9.07023623557717,8.77223623557717,8.998740742197686,8.60665167258323,8.37120040119626,8.383371615542018,7.982085003811915,7.987824122489788,7.993491694646734,7.981842763234184,7.485722330822101,7.495860701994845,7.5058093747862245,7.515574287465863,7.525161118780241,7.525484408575368,7.540849166261115,7.539264076970317,7.4476556784809755,7.461662346002349,7.483196740957456,7.471394166218821,7.0842569404294755,7.189812785877824,7.132924631499599,7.20564023261994,7.1289810424313345,7.149012059688952,7.148939067336281,6.958324720116547,6.961815493896667,6.963759913796803,7.016815493896668,6.852413191485756,6.852223726118587,6.945176142862728,6.599554323022064,6.619193522865923,6.731770080291305,6.970938292246774,6.974149300268251
