,Viscosity,T,CaO,Al2O3,SiO2,CaF2,MgO,result_0,result_1,result_2,result_3,result_4,result_5,result_6,result_7,result_8,result_9,result_10,result_11,result_12,result_13,result_14,result_15,result_16,result_17,result_18,result_19,result_20,result_21,result_22,result_23,result_24,result_25,result_26,result_27,result_28,result_29,result_30,result_31,result_32,result_33,result_34,result_35,result_36,result_37,result_38,result_39,result_40,result_41,result_42,result_43,result_44,result_45,result_46,result_47,result_48,result_49,result_50,result_51,result_52,result_53,result_54,result_55,result_56,result_57,result_58,result_59,result_60,result_61,result_62,result_63
43,0.51,1873,0.604,0.15,0.085,0.082,0.079,1.8276688826259555,1.8294218719978594,0.9984991693523398,1.376621079422882,0.6678674017894481,0.8536987419752388,0.996050245005131,0.7159313910397269,0.5647764915512867,0.8236523978727648,0.6919763022680068,0.6577478252178404,0.7169501204439519,0.6364228047455118,0.6052018646864303,0.586636129946088,0.5366195536634338,0.6216195536634338,0.616865862835291,0.6185372194995578,0.6411409992445335,0.6392880579468917,0.6178890516476871,0.6096896751366091,0.4577646480188434,0.4493884139917692,0.4775273694918468,0.48172439692530034,0.4817836380938001,0.483631228460192,0.4808333038377387,0.48472439692530034,0.48190502127672097,0.4732197807245695,0.4732597182065975,0.47323045996033786,0.5023112789096557,0.4745554249912349,0.47316748380520157,0.47514057400035004,0.47663374153503696,0.4720824188577708,0.4737300038011803,0.47767510507619537,0.48654925779887376,0.5141694241366299,0.5213920325526843,0.4983915717085251,0.49729714906853756,0.4961687468144206,0.5123558453167073,0.5118856102679172,0.511570205868359,0.5074445985101839,0.5107324044515198,0.5106447209122852,0.5101633205398708,0.5098731313739506,0.5005775689728491,0.5022690965445538,0.5020892449656726,0.558683776342225,0.5595079033844008,0.5568150042438291
44,0.55,1873,0.578,0.145,0.098,0.033,0.146,1.8276688826259555,1.7824699235852404,1.8453275788030583,1.376621079422882,0.6678674017894481,0.8317886402613208,0.9937719854529378,0.7520030232639956,1.2720402023088273,0.46670112426537735,1.0218571591984271,1.11920257236181,0.8729418570629617,0.8026957336883497,0.5928875206950067,0.6523316923039276,0.5439707786773813,0.6419707786773813,0.7215098327676206,0.7237170001658796,0.7441355704564837,0.7588763107774487,0.7439019649021152,0.7308184456407469,0.664008527289724,0.6547075069085677,0.6641122809379217,0.6839099084640907,0.6839197752779056,0.687028408499581,0.6840573555565134,0.7489099084640907,0.7458945365736517,0.7879081365933396,0.7879160673389135,0.7879255995141012,0.7093614784645392,0.7758959314211105,0.7731127248360544,0.7532602283416787,0.7539203856868372,0.747398613303926,0.741064358059621,0.7533426881683168,0.7797959802127072,0.6859254230341643,0.6858328884858601,0.6764419748570641,0.6751978408756065,0.673979810862391,0.6958928590010043,0.701897134403547,0.7013952719247488,0.6952844483924555,0.7124034703602076,0.7121845978253978,0.7114761987800067,0.7107891349595299,0.6676902366348633,0.6637062223086526,0.6639425596945132,0.7296790966500457,0.7286327632162588,0.7234999425699877
45,0.48,1873,0.538,0.167,0.087,0.126,0.081,1.8276688826259555,1.7125782781873475,1.0237776293359433,1.376621079422882,0.6678674017894481,0.799173741169948,0.9887971498344493,0.7169579764825673,0.3365844861058356,0.5861469763804837,0.677248305527258,0.5297316658277873,0.6648274556425015,0.637132126492845,0.5866497879998966,0.5866430730965259,0.536637163378805,0.6236371633788049,0.564894959710069,0.566322260805362,0.5952479220165654,0.6192534382191973,0.5958434256608613,0.6048667433518699,0.49062612333370303,0.4890454414090002,0.5098876371427292,0.5230939125498795,0.5231985850283327,0.5250945156552989,0.5247771801764353,0.48409391254987943,0.48373876669501753,0.472317136712963,0.4723582095088667,0.4723283460696589,0.5380510859784862,0.5309889764302382,0.5293847220281827,0.5350216410528701,0.535361001995887,0.5314506688539531,0.5310577832620123,0.5324027245383205,0.5444296949792826,0.5056774590104729,0.514424774763596,0.5042998017165994,0.5119357666047002,0.5108322285838727,0.5101232624253581,0.5035064229119968,0.5035066693090491,0.5023235777540164,0.5032320684702432,0.5031437099053466,0.5025195497099154,0.5032326685684098,0.5080449615750923,0.5030341887144492,0.5032229891192344,0.5707541842013273,0.5707601210250892,0.5707495391690849
46,0.7,1873,0.581,0.179,0.076,0.083,0.081,1.8276688826259555,1.7878253624977862,1.0237776293359433,1.376621079422882,0.6678674017894481,0.8342877529768438,0.9940705041568119,0.7169579764825673,0.5723286493739468,0.6789874766678583,0.6800133654055346,0.6461347256874446,0.7045456510013153,0.6372256314206743,0.6014812233182564,0.5866361296342789,0.5366195520914373,0.6126195520914373,0.6446981107506851,0.6463686305884699,0.6797858239567361,0.6699950626060901,0.6397921731926267,0.6527463160254656,0.5196525463861936,0.510717430252472,0.5389803115263374,0.5582053776392322,0.5582674144128208,0.560301244446382,0.5573191739442124,0.551205377639232,0.5481985162270001,0.5501524525143223,0.5501950294984594,0.5501641992719571,0.5780735714487226,0.5638208269070731,0.562272028506973,0.5648460956000543,0.5664484292621397,0.5614295008558172,0.5575466466232762,0.5673518740289882,0.5856953154893594,0.5559093581806438,0.5663183592604202,0.5594636229107659,0.5638266526323488,0.5626809792258474,0.5546603291393539,0.5526053927455234,0.552557250383136,0.5509252623590897,0.5519737992246243,0.5519164862397237,0.5511687920261993,0.5518502218276319,0.5663078022414816,0.5660145345772896,0.5660568823701224,0.6256297219575906,0.6258573202345583,0.6253861074420919
47,0.68,1873,0.575,0.177,0.086,0.083,0.08,1.8276688826259555,1.7771305269140383,1.0111383993441416,1.376621079422882,0.6678674017894481,0.8292970136491747,0.9934636757991916,0.7164443160154945,0.5650446452970858,0.6789874766678583,0.6800133654055346,0.6461347256874446,0.7021217102208516,0.6365887242958916,0.6014812233182564,0.5866361984321691,0.5366197966931098,0.6226197966931097,0.6424628795435312,0.6441308837482234,0.6767355830270347,0.6718007591144983,0.6479587043089031,0.6547856166668486,0.5249853272181815,0.516059091628282,0.5446320245276013,0.5625436050953594,0.5626054648978175,0.5646803495682711,0.5617078597139358,0.5655436050953593,0.562545506865659,0.5533728061109338,0.5534150499311978,0.5533847813595656,0.5822994565396357,0.5662839579007051,0.5647033327298587,0.5674114396361105,0.5689909389101331,0.56392376239214,0.5604804281189704,0.5697648213662958,0.5873860427242341,0.5638299272744609,0.5742280370515456,0.5662089486876596,0.569781838103214,0.5686286705025685,0.5591799665524106,0.5565119877840394,0.5564830152561842,0.5549892031337895,0.5559703958090323,0.5558865507651052,0.5551565852398035,0.5558975501343961,0.5724716592347784,0.5715353549301384,0.5716238641192437,0.6293168721436795,0.6294539325993196,0.6291659702125716
48,0.69,1873,0.57,0.179,0.087,0.084,0.081,1.8276688826259555,1.768267051433735,1.0237776293359433,1.376621079422882,0.6678674017894481,0.825160877538153,0.9929276568564351,0.7169579764825673,0.5653063006039635,0.5776889388900927,0.6688994896992385,0.6359515036310213,0.6978274573941484,0.6368822204187609,0.5984237928554977,0.5866430730965259,0.536637163378805,0.6236371633788049,0.6430780690731126,0.6447427776101902,0.6781657822791638,0.6746112789597175,0.6510985694627913,0.6591298933224723,0.535445137251397,0.5261271556647318,0.5547952010773696,0.5739990990646486,0.5740626959810051,0.576182257715345,0.573065430543085,0.5769990990646486,0.573856507617886,0.5646940725222249,0.5647380505583033,0.5647063085266604,0.5930858489698004,0.5779152301724964,0.5762932547711603,0.5793018632138519,0.5809418683640721,0.5757204672207867,0.572121431132325,0.5817099640794329,0.5996989195018341,0.5764452291026281,0.5873741479805199,0.5802142260291736,0.5838306154271401,0.5826696649957845,0.5750608310418868,0.5718684007907926,0.5718184896074618,0.5701164549603025,0.5711025249673347,0.5710122571965475,0.5702271575484779,0.5709782311121983,0.5873696470320675,0.5858542122276329,0.5859859452748912,0.6455084796597772,0.6457418837132982,0.6452607336575469
49,0.89,1873,0.612,0.191,0.076,0.042,0.08,1.8276688826259555,1.8441159448971343,1.0111383993441416,1.376621079422882,0.6678674017894481,0.8605557232656745,0.9966187738451431,0.7164443160154945,0.9433192252100306,0.48743753758940844,1.3478068246597972,1.5072852000410262,1.594628345401986,1.4290686471545608,1.1547039054269734,0.5866361296342789,0.5366195520914373,0.6126195520914373,0.7258062458494043,0.7277227446852457,0.7660040011969325,0.7301081111873715,0.699820469308658,0.7124259032638313,0.5427699707514144,0.5362754438317838,0.5624212437435581,0.5873863596654294,0.5874011516811433,0.5895412384501757,0.5875320505757113,0.6213863596654294,0.6193455729824752,0.6191619080606785,0.6191730587168509,0.6191739892869301,0.6779614316033153,0.6931838924631331,0.691535585182738,0.6813275160172574,0.6821888661822684,0.6778309534038461,0.6633698280916969,0.6840703238161717,0.7360055898466147,0.6162304505272309,0.6285154458711549,0.6226162027023159,0.6299750907678467,0.6288034524845887,0.6597575483270781,0.6599244645772893,0.6595814285270281,0.6551976357343312,0.6595289787747816,0.6594630963277828,0.6584190775193124,0.658570560952709,0.6429134080026047,0.6447900721066122,0.6445070394126933,0.696463104558154,0.6984214017957209,0.6941990871069226
50,0.9,1873,0.543,0.201,0.088,0.085,0.082,1.8276688826259555,1.7211626125301187,1.0364168593277452,1.376621079422882,0.6678674017894481,0.803179616217848,0.9895263014917309,0.7174723740240297,0.5655616908415922,0.5143179600728335,0.6586136522960354,0.6270875357026668,0.6856405634471391,0.6372730415000476,0.5959270118755243,0.5869701343129413,0.537230534836313,0.625230534836313,0.6642454721594874,0.6659088595972504,0.7089930512959761,0.7046303779820995,0.6795484531182803,0.7026778555441475,0.6004257956777392,0.5905933466686061,0.6193584200673998,0.6495994581390551,0.6496652376230139,0.6520044556469631,0.6487594715660587,0.6525994581390551,0.6493244878720341,0.6396515124526154,0.6396974531649209,0.6396649994034822,0.6746430543149684,0.6688195990241852,0.6669918213737691,0.6708092443739104,0.6725356830849348,0.6667688131402829,0.6588387539612212,0.6729963964129719,0.7003062932278892,0.7085418566363603,0.7264597746454153,0.7268325369798783,0.7342367209708556,0.7330816703545713,0.7721469802917356,0.7633836399039753,0.76291229578767,0.7572745501009108,0.7559255964680398,0.7557929078949219,0.7542144890620242,0.7547790055418377,0.746755570558326,0.7404935820126626,0.7408640362740091,0.8160095078777827,0.8191166276948478,0.8137882338758449
51,0.64,1873,0.592,0.148,0.151,0.035,0.075,1.8276688826259555,1.8076000026120045,0.9479422493851327,1.376621079422882,0.6678674017894481,0.8435155782515494,0.9950837704694652,0.7138870145462497,0.9999828007487012,1.2445298926812183,1.1446302925803697,1.2958984014902797,1.028021386348232,0.898449172077534,0.6215933641144857,0.5866361296342789,0.5366195520914373,0.6876195520914373,0.6936793154023195,0.6956250080239346,0.7172872240640397,0.7228162411296832,0.7300840689063332,0.6939793562950122,0.3981740553782779,0.3981718866026501,0.41833949714099494,0.42028464431934154,0.42044516370197427,0.421853985835264,0.42188523923789645,0.5362846443193415,0.5362846393599618,0.455754425257041,0.45575691141437896,0.4557632139165721,0.4999161107633576,0.49719204173507003,0.4959396371348972,0.4970589911122832,0.4971454546575592,0.49430656112800686,0.4933782173291891,0.4951318316312392,0.5268282618324884,0.5181958944972322,0.5238161647245146,0.5145560425506995,0.5142502125936848,0.5131428143644705,0.5241111661772123,0.5227569515010279,0.5225688165466611,0.519307057044492,0.5211140645563606,0.5207189141661157,0.5203469437602821,0.5206391600326044,0.5130619087262263,0.5120676608628772,0.5119719172048796,0.537151827002111,0.5376126970992625,0.5357685180016556
52,0.81,1873,0.53,0.178,0.129,0.083,0.08,1.8276688826259555,1.6989323086185506,1.0111383993441416,1.376621079422882,0.6678674017894481,0.792805856740321,0.9875622407648177,0.7164443160154945,0.5650446452970858,0.6789874766678583,0.6800133654055346,0.6461347256874446,0.6848560877073993,0.6365887242958916,0.6014812233182564,0.5866361296342789,0.5366195520914373,0.6656195520914373,0.6434626350202093,0.6451306383486427,0.6781415422000038,0.6996251530756012,0.6982872398220543,0.6910172483560264,0.59742871771701,0.5881310219650939,0.616824745263588,0.634837180379159,0.6349004137158212,0.637365580782036,0.6343337333593606,0.6808371803791591,0.6777722784881332,0.6245351931612564,0.6245783759337897,0.6245493637858399,0.6542297466765956,0.6375041970339784,0.635584964984167,0.6393024845826982,0.6409362182936889,0.6350630387319802,0.6312976615478418,0.6411036301309834,0.6589259155944672,0.6631405449164223,0.6759609233674186,0.6666386481664692,0.6668272841117611,0.6656705772545026,0.6603069508395373,0.6510236786515421,0.6509799366473998,0.6490323427987166,0.6499509402509638,0.6496036026326619,0.6486919546359675,0.6498533098596466,0.674829001287133,0.6670484540675372,0.6673571032785623,0.7236105278939629,0.7238138947107455,0.7233897953182755
53,0.81,1873,0.599,0.15,0.153,0.023,0.076,1.8276688826259555,1.8202975923459082,0.9605814793769345,1.376621079422882,0.6678674017894481,0.8494409017364563,0.9956645621006097,0.7143970132972733,1.1782353915560366,0.6911692896502802,0.669883520290857,0.5364464597400983,0.6872818974931616,0.6337326385558496,0.6486240228085702,0.5866361296342789,0.5366195520914373,0.6896195520914373,0.7171667898219927,0.7191911258362129,0.7414419262312351,0.7421163128444569,0.7501005021375734,0.7130660681339436,0.5698665143712368,0.5631045119413758,0.5904555615157832,0.5936988280432295,0.5937023310111199,0.5962493155115897,0.5940670551532258,0.7236988280432295,0.7214787826049626,0.6393361143576213,0.6393394306346671,0.6393503983971394,0.7012448519599551,0.7065006209319872,0.7044987760825809,0.6852684051498261,0.6857362801463103,0.6810947279188189,0.6750009068470737,0.687259635235734,0.7325430465511679,0.6876441836386554,0.6968789643075082,0.6795139492896493,0.6716229159080516,0.6704855027184288,0.7065877196277605,0.7052061190808218,0.7046234107319597,0.6973883300476859,0.7018568835591346,0.7011862055014009,0.700554362468123,0.7003065825781303,0.6671196075416251,0.6627277277985346,0.6626419202754434,0.7001700932134249,0.7019130977726653,0.6946152097624001
54,1.09,1873,0.507,0.232,0.09,0.087,0.084,1.8276688826259555,1.6603028076832325,1.0616953193113488,1.376621079422882,0.6678674017894481,0.774779420708047,0.9835213734221434,0.7185033866852085,0.5660545550290125,0.4670707782373744,0.6404338215373117,0.612880907982666,0.670175709828599,0.6382553898700365,0.5922700236673106,0.6835015803183784,0.6327771596783649,0.7227771596783649,0.7807772647720447,0.7827517254678579,0.8413570418602171,0.8340218528465355,0.8077194951740965,0.853405871115257,0.6951297422784017,0.6852012886908891,0.7128925647734352,0.7574537613087751,0.7575237897783466,0.760149502761765,0.7570109587500979,0.7604537613087751,0.7572781565633654,0.7466623683408313,0.746710921715207,0.746677497615643,0.8026971032341822,0.8102430751221199,0.8081052774383667,0.8133050864003548,0.8151567158851278,0.8085713692813363,0.7940628735754748,0.8150931596839166,0.8589400669561436,0.930471789469334,0.9621446714603181,0.955651487354057,0.9740251576643836,0.9731274648328617,1.0182495665708258,0.9987841081357175,0.9985144404130468,0.9947594672637035,0.9917412807069386,0.9915626893706948,0.9885102207765581,0.9908933933470383,0.9909613733204227,0.9745553210840326,0.9750091099638476,1.0688627646471573,1.0759925137426225,1.0655359538936784
55,1.0,1873,0.49,0.157,0.192,0.082,0.079,1.8276688826259555,1.632316219955379,0.9984991693523398,1.376621079422882,0.6678674017894481,0.76171949445421,0.980038973964186,0.7159313910397269,0.5647764915512867,0.8236523978727648,0.6919763022680068,0.6577478252178404,0.6730718324773948,0.6364228047455118,0.6052018646864303,0.5866361296342789,0.5366195520914373,0.7286195520914374,0.6238658612278131,0.6255372178863251,0.6505551726102565,0.7125550250007626,0.7362671262581499,0.703830988002349,0.6525969219197862,0.6433028616669201,0.6713158037659869,0.6784131631521537,0.6784766679072327,0.6813823859518356,0.6784009279630188,0.7884131631521537,0.785390123566969,0.6668407549822245,0.6668835735038713,0.6668573871872853,0.6971986904960951,0.6689200189648012,0.6666440143147063,0.6712556607671385,0.6728824699056934,0.6662259497607763,0.6665085377172968,0.6723166276067969,0.6828120275442143,0.7766925886441115,0.7889440272153326,0.760220610552752,0.7431485136513746,0.7422418120004182,0.7582764125543437,0.737316056946778,0.7371238219007812,0.7327180008855069,0.7321693666854276,0.7307169582233042,0.7299226929126652,0.7317832711653238,0.7658851036560475,0.7451251927006075,0.7453744272905205,0.7931271595166289,0.7936885464403021,0.7921055396987564
56,0.92,1873,0.605,0.106,0.094,0.046,0.149,1.8276688826259555,1.8312522088857732,1.8832452687784635,1.376621079422882,0.6678674017894481,0.8545528677089037,0.9961245394507665,0.7537033849363449,1.171077933155074,1.2590754203784613,1.3607056635694494,1.5163452585601338,1.643986457865217,1.5764312567411214,1.6169155161316573,1.5944217610749305,1.5806559674217533,1.6746559674217534,1.6541368136121315,1.6600816960371438,1.6659899325218237,1.687485887893679,1.673936982513084,1.6476604131975519,1.3018011608837765,1.301794940286151,1.3022388085683134,1.300049226360709,1.3011591358391277,1.3073203654712664,1.3074652055320635,1.348049226360709,1.3480492148966685,1.3820729206623763,1.3820868959094668,1.3821135955992296,1.3038265741002302,1.3240391723305138,1.317863325527359,1.3203231172426004,1.3212270705183429,1.3067880914180094,1.308364201824895,1.312556047531772,1.317006525358854,1.0650063172234128,1.046513290625896,1.0591561272713312,1.063253811216101,1.0627757062991225,1.039427066937058,1.0649960616393415,1.0648835784456074,1.0627343907426914,1.0671727477017194,1.0666974669037101,1.0660161597735973,1.0669876906558315,1.046252671551974,1.051856045309387,1.0519306325185827,1.2444315971976871,1.2416682394300163,1.2391496666962696
57,0.79,1873,0.591,0.107,0.091,0.062,0.15,1.8276688826259555,1.8057933061082023,1.8958844987702654,1.376621079422882,0.6678674017894481,0.8426724842905362,0.9949968118373812,0.7542718822071267,1.0547630388070788,1.1942075555733282,1.0981766885609607,1.2320294017220552,0.963374291975964,0.8942887461661205,1.1391382709670372,1.1339951840397322,0.9841246209702544,1.0751246209702545,1.0627000080087392,1.0663735977122506,1.0747839732380269,1.1023628140849109,1.0871505993157182,1.0634906018652268,0.8493427623072156,0.84931649957972,0.8487170839459216,0.851440364786599,0.8536215639995113,0.8559677913005285,0.8560578871935184,0.880440364786599,0.8804402687556525,0.926379119966751,0.926424063392562,0.9264044471791106,0.8382655914643944,0.8690892639264927,0.8652406665953205,0.859506225166739,0.8617273450625941,0.8511544871208032,0.8548648406520288,0.8617852527162683,0.860248116957849,0.7386937781938548,0.7267375792159448,0.7256635721004069,0.7290571026860816,0.7278609445883644,0.707445793846525,0.720947241538938,0.7207996382355671,0.7177647361721324,0.7234732182191879,0.7232044258520005,0.7227676245857377,0.7232438063276128,0.7217608216170258,0.7214479864774496,0.7217822216139711,0.854957916012359,0.8506392714465569,0.8475839844879791
58,0.54,1873,0.575,0.107,0.09,0.078,0.151,1.8276688826259555,1.7771305269140383,1.908523728762067,1.376621079422882,0.6678674017894481,0.8292970136491747,0.9934636757991916,0.7548412377282756,0.9513180602656072,0.9572085101048814,0.7486478442107545,0.720633124472114,0.7201047020233895,0.6882940045581524,0.6293130032139493,0.6835015803183784,0.6327771596783649,0.7227771596783649,0.6919439232792938,0.6941946274806923,0.7040278885085817,0.7394302358783207,0.7233771664824499,0.7016542660740458,0.5354585801066812,0.5240972240490205,0.5341482679415668,0.538911567487461,0.5389841242840778,0.5415383029182785,0.5378203113747176,0.5509115674874611,0.5471644901795567,0.6043336566294233,0.604387918349535,0.6043483510448631,0.55522139630344,0.5561868736390838,0.5539377474964872,0.5547671264752558,0.5570258619196291,0.549838732930898,0.567306442221564,0.5585006252636561,0.5554090385247559,0.520115088023632,0.5126857020948217,0.5077223214174478,0.5003007513660152,0.4990616856922569,0.501790049625103,0.5079617220793071,0.5078546640673292,0.5053265222640222,0.509522263640249,0.5093650466313004,0.5091009548239256,0.5093343651689002,0.5086798671546362,0.5066447712868702,0.5069285058627649,0.5921700994346383,0.5890482765418019,0.5875494561425838
59,0.43,1873,0.56,0.108,0.087,0.094,0.151,1.8276688826259555,1.7506725002961012,1.908523728762067,1.376621079422882,0.6678674017894481,0.8169503896229662,0.9917699709549004,0.7548412377282756,0.8556729111352963,0.7201998011494871,0.599286054817877,0.5896589955807554,0.684072063675575,0.6822588775328086,0.5873421878679008,0.5866430730965259,0.536637163378805,0.6236371633788049,0.5725950974273196,0.5743827322690779,0.5849122539290581,0.6276417120614389,0.6097336186324208,0.5913450037302325,0.39407894963153295,0.3936242413164526,0.39278805589472343,0.3979505224571401,0.3980162720405942,0.3997116312719465,0.39969004082404186,0.39095052245714007,0.39089419737931597,0.44986979430655444,0.4498890745249323,0.4498796465178173,0.4053201683923054,0.40427460216524397,0.4028069076225976,0.40749859748267053,0.4082444157991849,0.4042351713691302,0.40587939639153947,0.40669089016995896,0.4090000820308305,0.3804014528926787,0.3763778983731268,0.3748156089701175,0.3757113306114248,0.3747190614855327,0.3704813422824066,0.3725897552268395,0.37255917327149374,0.3711694734263545,0.3727478507917134,0.37267000351210605,0.3725211466486053,0.37269439602640625,0.3753271065771725,0.37328629848301126,0.3733847943847208,0.42514521633611946,0.42402997383961355,0.42371919095342614
60,1.21,1863,0.605,0.106,0.094,0.046,0.149,1.8276688826259555,1.8312522088857732,1.8832452687784635,1.4579609708867016,0.7054753887944326,0.9255588167567205,0.9995371839577718,0.8240187878822463,1.2173777593877948,1.363693693308072,1.4145026261741593,1.5762956000297204,1.7089832314984081,1.6387571628046922,1.680842010953563,1.657459079859421,1.6541145689326495,1.7481145689326496,1.7257285563219393,1.7333529366892348,1.7375816752316315,1.7590776306034868,1.745528725222892,1.7192521559073597,1.4300093011601624,1.4300024136195042,1.430769946308216,1.426965972903974,1.4281938558267437,1.436069276652137,1.4362505257327818,1.474965972903974,1.4749659602214085,1.503652374895969,1.5036677985636004,1.5037034776019496,1.4297463551618317,1.4501033980541265,1.442341513023567,1.4480153867435315,1.44901646623033,1.4310280931078003,1.43277087008467,1.4374059845770413,1.4413671838144146,1.2225887849618937,1.2031121764944657,1.215641521818368,1.2199546326916904,1.219984869376704,1.194713595972819,1.221638832054747,1.2215053806667076,1.2196212036255651,1.2242731903424107,1.2237729562586388,1.2230558623664192,1.224053636480003,1.1999581015374423,1.2058572186111385,1.2026786039309145,1.3624343792041511,1.3597534663402124,1.357415529427548
61,0.87,1863,0.591,0.107,0.091,0.062,0.15,1.8276688826259555,1.8057933061082023,1.8958844987702654,1.4579609708867016,0.7054753887944326,0.9126912762746423,0.9992378008669505,0.8246983548209542,1.0964642305304118,1.2934358702250586,1.1415942856428316,1.280739009851765,1.0014623312539197,0.929645414050568,1.1841753282862888,1.1837407444341326,1.0328744600655455,1.1238744600655455,1.109778877566441,1.114503888397456,1.121862842795729,1.1494416836426127,1.13422946887342,1.1105694714229286,0.9289332394837916,0.9289041609909655,0.9284772237622622,0.9304610860940253,0.9328738148468073,0.936128586193479,0.9362413280295547,0.9594610860940254,0.9594609798696032,1.0020785839461204,1.002128179122508,1.0021104002337036,0.914777088557528,0.9476519022407861,0.9428145558416372,0.9383018221553123,0.9407617889609617,0.9278190444963417,0.9319220737430203,0.9395748898047989,0.9371419448821849,0.8399416940251299,0.8273233585788035,0.8243398034227645,0.8279168197718697,0.826863457803165,0.8041843702997836,0.8184326828267011,0.8182560255247113,0.8150360874620968,0.821510684607385,0.821227158921856,0.820766403751066,0.8212361156452783,0.8173397396699545,0.8170151703392949,0.8153117076400571,0.9265477183824165,0.9224281358331994,0.9196276631009692
62,0.57,1863,0.575,0.107,0.09,0.078,0.151,1.8276688826259555,1.7771305269140383,1.908523728762067,1.4579609708867016,0.7054753887944326,0.8982044197580015,0.9987633987215991,0.8253790435602822,0.9889294434497135,1.0367442547790147,0.7782464423186304,0.7491241304897156,0.7485748162908685,0.7155064486712513,0.6541935699720449,0.7126755514022494,0.6636909015598974,0.7536909015598974,0.7204733341804338,0.7233668684980255,0.7325572994097217,0.7679596467794607,0.7519065773835899,0.7301836769751858,0.5813958810040478,0.568816414127617,0.58011918519907,0.584758038498828,0.5848382970411797,0.5880462251252908,0.5839377817847887,0.596758038498828,0.5926132171060094,0.6482531909425073,0.6483130688786347,0.6482716502084094,0.6017699737473969,0.6021009273617599,0.5992737532867174,0.6012668141021364,0.6037686411098216,0.595080395607672,0.6143982736106228,0.6046597500939714,0.6006574810776624,0.5814674900751948,0.5736048653041124,0.5664923053906403,0.55721181102797,0.5559338789107362,0.5604133116262148,0.566945400150925,0.5668159711469021,0.5640100313735907,0.5688902265757058,0.5687238948908765,0.5684444846361973,0.5686630645767599,0.565777270346967,0.5636353822465189,0.5627023487252292,0.6342306742205306,0.6312870474644459,0.6299241036755994
63,0.49,1863,0.56,0.108,0.087,0.094,0.151,1.8276688826259555,1.7506725002961012,1.908523728762067,1.4579609708867016,0.7054753887944326,0.8848318981078485,0.9981698145367182,0.8253790435602822,0.8895028604289993,0.7800421728938742,0.622979473860456,0.61297179847714,0.7111175888128366,0.709232716404826,0.6105633932783429,0.609837179431808,0.5614807538533596,0.6484807538533596,0.5940265760614647,0.5963189896004725,0.6063437325632032,0.649073190695584,0.6311650972665659,0.6127764823643775,0.424750980487711,0.4242475204993996,0.4234377603089586,0.4286866313002155,0.4287593506464288,0.4308909271738784,0.4308720854352129,0.4216866313002155,0.42162433550122175,0.47931477347177637,0.47933604655018996,0.47932714835054,0.43587634004187814,0.4342363747858522,0.4323914680540933,0.4382892178962453,0.439115303311308,0.43419276750477087,0.4360111478008795,0.43690859448669306,0.43896472724982394,0.4143299669133516,0.41006075833819683,0.40751115917850855,0.4083716238140792,0.4072872195393207,0.40284725401446136,0.405084956097331,0.4050475627952178,0.40348639153657323,0.40534028804710576,0.40525768970565756,0.405099743255468,0.40527492760282025,0.40757281010076035,0.40541936260612205,0.4048431486198179,0.4487923386575318,0.4477565487928591,0.4474770411534478
64,1.6,1853,0.605,0.106,0.094,0.046,0.149,1.8276688826259555,1.8312522088857732,1.8832452687784635,1.5421835690432948,0.7528463553660627,1.0119043160822119,1.0000016572839863,0.9113300244900051,1.2761531956515102,1.4909128507985883,1.482795321936374,1.652399718786509,1.7914935568465615,1.7178769482873608,1.761993668047954,1.7374819460220532,1.7479920332566252,1.8419920332566253,1.8171868362555386,1.8269100040772575,1.8290399551652308,1.850535910537086,1.8369870051564912,1.810710435840959,1.5895998690318995,1.5895921512957705,1.5907979511250385,1.584809155883584,1.5861837594281043,1.5960588814504113,1.5962827860071511,1.6328091558835838,1.632809141685569,1.6552440360176797,1.6552612656522578,1.6553073503670888,1.586523084012054,1.6073100302584857,1.5976869810814736,1.606998956624607,1.6081209633360776,1.585959852206033,1.5879104684015055,1.5930983550425888,1.5964494062474313,1.4248357815471817,1.4042457392539247,1.4164804952828862,1.4210375110153954,1.4218469494918253,1.3941638548606408,1.422624655519625,1.4224643001781638,1.4210506400536973,1.4258462456905863,1.4253177399728931,1.4245601015386022,1.425582429516827,1.3969225414932207,1.403268023239853,1.3966394867403542,1.5179473834204342,1.5154799020275138,1.5134922847324528
65,0.93,1853,0.591,0.107,0.091,0.062,0.15,1.8276688826259555,1.8057933061082023,1.8958844987702654,1.5421835690432948,0.7528463553660627,0.9978363611176599,0.9999999898383299,0.91216130447395,1.1494019181134283,1.4141006664953093,1.1967108685255061,1.3425735500867138,1.0498132929560022,0.9745290291486969,1.2413477392294263,1.246057420465628,1.0946955358376327,1.1856955358376327,1.1694732057031105,1.1755163625208278,1.1815571709323984,1.2091360117792822,1.1939237970100895,1.1702637995595981,1.0280056495695327,1.0279730660762667,1.027791188290563,1.028723683228887,1.0314243199319462,1.0357264779867368,1.035865743796289,1.057723683228887,1.0577235643288354,1.096451970750205,1.096507365194295,1.096491384351048,1.0100459800841943,1.0456305276077933,1.0396327432388774,1.0364147786061015,1.0391721475173847,1.023430496799856,1.028023247721374,1.036589474259582,1.0330393297064282,0.9701397585842666,0.9567749690774482,0.9512308532846728,0.955014316248021,0.9542279959377864,0.9286863019551226,0.9437766522405364,0.9435626381448947,0.9401894960986993,0.947564431977707,0.9472642849623902,0.9467765071915695,0.9472318013564156,0.9396455660940237,0.9394172077828834,0.9355607228078484,1.0211381125968992,1.017433598047246,1.0150967758473408
