,complexity,loss,score,equation,sympy_format,lambda_format
0,1,22.535305243527272,0.0,4.029146866447119,4.029146866447119,PySRFunction(X=>4.029146866447119)
1,2,22.53530524352726,4.440892098500627e-16,exp(1.3935546575201367),4.0291468650084176,PySRFunction(X=>4.0291468650084176)
2,3,7.359001798585698,1.1191589030086881,(SiO2 * 14.014081042567529),14.014081042567529*SiO2,PySRFunction(X=>14.014081042567529*SiO2)
3,4,7.2652471053626755,0.012821988780568677,(14.441945388768476 * sin(SiO2)),14.441945388768476*sin(SiO2),PySRFunction(X=>14.441945388768476*sin(SiO2))
4,5,6.6535696971873,0.08794880235658581,cube(exp(SiO2) - -0.25435827587331317),(exp(SiO2) + 0.25435827587331317)**3,PySRFunction(X=>(exp(SiO2) + 0.25435827587331317)**3)
5,6,6.299024237015773,0.054758768825036545,cube(1.1238004500148566 + (SiO2 / 0.618010802070776)),4.23654478486477*(SiO2 + 0.69452081748118052)**3,PySRFunction(X=>4.23654478486477*(SiO2 + 0.69452081748118052)**3)
6,7,5.281301611804181,0.17622215366359792,cube((SiO2 - sqrt(CaF2)) - -1.3762964630634298),2.6069696869849661*(-0.72658764069926458*sqrt(CaF2) + 0.72658764069926458*SiO2 + 1)**3,PySRFunction(X=>2.6069696869849661*(-0.72658764069926458*sqrt(CaF2) + 0.72658764069926458*SiO2 + 1)**3)
7,8,5.170908557058389,0.021124175269467273,cube(0.8814129506646046 + (SiO2 + (SiO2 + Al2O3))),8*(Al2O3/2 + SiO2 + 0.4407064753323023)**3,PySRFunction(X=>8*(Al2O3/2 + SiO2 + 0.4407064753323023)**3)
8,9,3.8062081601245503,0.30641494945369807,cube(sin(T ^ 0.36070252049618456) + (0.5836905730421356 + SiO2)),(SiO2 + sin(T**0.36070252049618456) + 0.5836905730421356)**3,PySRFunction(X=>(SiO2 + sin(T**0.36070252049618456) + 0.5836905730421356)**3)
9,10,3.6927658119237647,0.030257740189251252,cube(cos(cos(T)) + (SiO2 + (SiO2 + Al2O3))),(Al2O3 + 2*SiO2 + cos(cos(T)))**3,PySRFunction(X=>(Al2O3 + 2*SiO2 + cos(cos(T)))**3)
10,11,2.542021766873708,0.37341598418900673,cube(sin(T ^ 0.3588887063533174) + (SiO2 + (SiO2 + Al2O3))),(Al2O3 + 2*SiO2 + sin(T**0.3588887063533174))**3,PySRFunction(X=>(Al2O3 + 2*SiO2 + sin(T**0.3588887063533174))**3)
11,12,1.7337266183826994,0.38268652922025137,cube((sin(T ^ 0.36158846903801023) + (SiO2 + SiO2)) + sqrt(Al2O3)),(sqrt(Al2O3) + 2*SiO2 + sin(T**0.36158846903801023))**3,PySRFunction(X=>(sqrt(Al2O3) + 2*SiO2 + sin(T**0.36158846903801023))**3)
12,13,1.7114150548043534,0.012952660662992175,cube((sin(T ^ 0.36070252049618456) + (SiO2 + (SiO2 + Al2O3))) + Al2O3),(2*Al2O3 + 2*SiO2 + sin(T**0.36070252049618456))**3,PySRFunction(X=>(2*Al2O3 + 2*SiO2 + sin(T**0.36070252049618456))**3)
13,14,1.7107944051319404,0.00036271869766218854,cube((sin(T ^ 0.36070252049618456) + (SiO2 + (SiO2 + sin(Al2O3)))) + Al2O3),(Al2O3 + 2*SiO2 + sin(Al2O3) + sin(T**0.36070252049618456))**3,PySRFunction(X=>(Al2O3 + 2*SiO2 + sin(Al2O3) + sin(T**0.36070252049618456))**3)
14,15,1.42592546237238,0.18213677684272114,((cube(exp(Al2O3) + SiO2) + sin(sqrt(T) - 1.063603810894368)) ^ (1.063603810894368 + SiO2)),((SiO2 + exp(Al2O3))**3 + sin(sqrt(T) - 1.063603810894368))**(SiO2 + 1.063603810894368),PySRFunction(X=>((SiO2 + exp(Al2O3))**3 + sin(sqrt(T) - 1.063603810894368))**(SiO2 + 1.063603810894368))
15,16,1.2994917846573293,0.09284779704630451,((cube(exp(Al2O3) + SiO2) + sin(sqrt(T) - exp(Al2O3))) ^ (1.042023027076187 + SiO2)),((SiO2 + exp(Al2O3))**3 + sin(sqrt(T) - exp(Al2O3)))**(SiO2 + 1.042023027076187),PySRFunction(X=>((SiO2 + exp(Al2O3))**3 + sin(sqrt(T) - exp(Al2O3)))**(SiO2 + 1.042023027076187))
16,17,1.282827726450873,0.012906450541169312,((cube(exp(Al2O3) + sin(SiO2)) + sin(sqrt(T) - exp(Al2O3))) ^ (1.063603810894368 + SiO2)),((exp(Al2O3) + sin(SiO2))**3 + sin(sqrt(T) - exp(Al2O3)))**(SiO2 + 1.063603810894368),PySRFunction(X=>((exp(Al2O3) + sin(SiO2))**3 + sin(sqrt(T) - exp(Al2O3)))**(SiO2 + 1.063603810894368))
17,18,1.159530255808532,0.10105183139846471,((cube((0.969666995233741 + Al2O3) + SiO2) + sin(sqrt(T) - 1.2599319479719935)) ^ ((0.969666995233741 + Al2O3) + SiO2)),((Al2O3 + SiO2 + 0.969666995233741)**3 + sin(sqrt(T) - 1.2599319479719935))**(Al2O3 + SiO2 + 0.969666995233741),PySRFunction(X=>((Al2O3 + SiO2 + 0.969666995233741)**3 + sin(sqrt(T) - 1.2599319479719935))**(Al2O3 + SiO2 + 0.969666995233741))
18,19,1.116234457544298,0.038054041914782746,((cube((cos(CaF2) + Al2O3) + SiO2) + sin(sqrt(T) - 1.2599319479719935)) ^ ((0.9309892843129086 + Al2O3) + SiO2)),((Al2O3 + SiO2 + cos(CaF2))**3 + sin(sqrt(T) - 1.2599319479719935))**(Al2O3 + SiO2 + 0.9309892843129086),PySRFunction(X=>((Al2O3 + SiO2 + cos(CaF2))**3 + sin(sqrt(T) - 1.2599319479719935))**(Al2O3 + SiO2 + 0.9309892843129086))
19,20,1.1081553751836246,0.007264120495263855,((cube((cos(CaF2) + sin(Al2O3)) + SiO2) + sin(sqrt(T) - 1.2599319479719935)) ^ ((0.9309892843129086 + Al2O3) + SiO2)),((SiO2 + sin(Al2O3) + cos(CaF2))**3 + sin(sqrt(T) - 1.2599319479719935))**(Al2O3 + SiO2 + 0.9309892843129086),PySRFunction(X=>((SiO2 + sin(Al2O3) + cos(CaF2))**3 + sin(sqrt(T) - 1.2599319479719935))**(Al2O3 + SiO2 + 0.9309892843129086))
20,21,1.038277980324194,0.06513325613267276,((cube((cos(Al2O3) + Al2O3) + SiO2) + sin(sqrt(T) - exp(Al2O3))) ^ (exp(Al2O3 - CaF2) + SiO2)),((Al2O3 + SiO2 + cos(Al2O3))**3 + sin(sqrt(T) - exp(Al2O3)))**(SiO2 + exp(Al2O3 - CaF2)),PySRFunction(X=>((Al2O3 + SiO2 + cos(Al2O3))**3 + sin(sqrt(T) - exp(Al2O3)))**(SiO2 + exp(Al2O3 - CaF2)))
21,22,1.0245204538339472,0.013338899474847666,((cube((cos(Al2O3) + Al2O3) + SiO2) + sin(sqrt(T) - exp(Al2O3))) ^ (exp(Al2O3 - CaF2) + sin(SiO2))),((Al2O3 + SiO2 + cos(Al2O3))**3 + sin(sqrt(T) - exp(Al2O3)))**(exp(Al2O3 - CaF2) + sin(SiO2)),PySRFunction(X=>((Al2O3 + SiO2 + cos(Al2O3))**3 + sin(sqrt(T) - exp(Al2O3)))**(exp(Al2O3 - CaF2) + sin(SiO2)))
22,23,1.0151089154781816,0.009228740569631808,(((cube((cos(CaF2) + sin(Al2O3)) + SiO2) + sin(sqrt(T) - 1.2599319479719935)) ^ ((cos(MgO) + Al2O3) + SiO2)) - SiO2),-SiO2 + ((SiO2 + sin(Al2O3) + cos(CaF2))**3 + sin(sqrt(T) - 1.2599319479719935))**(Al2O3 + SiO2 + cos(MgO)),PySRFunction(X=>-SiO2 + ((SiO2 + sin(Al2O3) + cos(CaF2))**3 + sin(sqrt(T) - 1.2599319479719935))**(Al2O3 + SiO2 + cos(MgO)))
23,24,0.9575787929927404,0.058343183607875396,(((cube((cos(Al2O3) + Al2O3) + SiO2) + sin(sqrt(T) - (exp(Al2O3) + cube(CaO)))) ^ (exp(Al2O3) + SiO2)) - SiO2),-SiO2 + ((Al2O3 + SiO2 + cos(Al2O3))**3 - sin(CaO**3 - sqrt(T) + exp(Al2O3)))**(SiO2 + exp(Al2O3)),PySRFunction(X=>-SiO2 + ((Al2O3 + SiO2 + cos(Al2O3))**3 - sin(CaO**3 - sqrt(T) + exp(Al2O3)))**(SiO2 + exp(Al2O3)))
24,25,0.9233933597129204,0.03635268908139059,(((cube((cos(Al2O3) + Al2O3) + SiO2) + sin(sqrt(T) - (exp(Al2O3) + Al2O3))) ^ ((exp(Al2O3) - CaF2) + SiO2)) - SiO2),-SiO2 + ((Al2O3 + SiO2 + cos(Al2O3))**3 - sin(Al2O3 - sqrt(T) + exp(Al2O3)))**(-CaF2 + SiO2 + exp(Al2O3)),PySRFunction(X=>-SiO2 + ((Al2O3 + SiO2 + cos(Al2O3))**3 - sin(Al2O3 - sqrt(T) + exp(Al2O3)))**(-CaF2 + SiO2 + exp(Al2O3)))
25,26,0.8542044066343288,0.07788480174031812,(((cube((cos(Al2O3) + Al2O3) + SiO2) + sin(sqrt(T) - (exp(Al2O3) + cube(CaO)))) ^ ((exp(Al2O3) - CaF2) + SiO2)) - SiO2),-SiO2 + ((Al2O3 + SiO2 + cos(Al2O3))**3 - sin(CaO**3 - sqrt(T) + exp(Al2O3)))**(-CaF2 + SiO2 + exp(Al2O3)),PySRFunction(X=>-SiO2 + ((Al2O3 + SiO2 + cos(Al2O3))**3 - sin(CaO**3 - sqrt(T) + exp(Al2O3)))**(-CaF2 + SiO2 + exp(Al2O3)))
26,27,0.8525882868766186,0.0018937510651932338,(((cube((cos(Al2O3) + Al2O3) + SiO2) + sin(sqrt(T) - (exp(Al2O3) + cube(CaO)))) ^ ((exp(Al2O3) - CaF2) + SiO2)) - sin(SiO2)),((Al2O3 + SiO2 + cos(Al2O3))**3 - sin(CaO**3 - sqrt(T) + exp(Al2O3)))**(-CaF2 + SiO2 + exp(Al2O3)) - sin(SiO2),PySRFunction(X=>((Al2O3 + SiO2 + cos(Al2O3))**3 - sin(CaO**3 - sqrt(T) + exp(Al2O3)))**(-CaF2 + SiO2 + exp(Al2O3)) - sin(SiO2))
27,28,0.8292102948121508,0.027802970274784178,(((cube((cos(Al2O3) + Al2O3) + SiO2) + sin(sqrt(T) - (exp(Al2O3) + cube(CaO)))) ^ ((exp(Al2O3) - (CaF2 / CaO)) + SiO2)) - SiO2),-SiO2 + ((Al2O3 + SiO2 + cos(Al2O3))**3 - sin(CaO**3 - sqrt(T) + exp(Al2O3)))**(-CaF2/CaO + SiO2 + exp(Al2O3)),PySRFunction(X=>-SiO2 + ((Al2O3 + SiO2 + cos(Al2O3))**3 - sin(CaO**3 - sqrt(T) + exp(Al2O3)))**(-CaF2/CaO + SiO2 + exp(Al2O3)))
28,30,0.8129365700735958,0.009910354462422093,(((cube((cos(Al2O3) + Al2O3) + SiO2) + sin(sqrt(T) - (exp(Al2O3) + cube(CaO)))) ^ ((exp(Al2O3 ^ 0.8926215417948618) - (CaF2 ^ 0.6344749796733886)) + SiO2)) - SiO2),-SiO2 + ((Al2O3 + SiO2 + cos(Al2O3))**3 - sin(CaO**3 - sqrt(T) + exp(Al2O3)))**(-CaF2**0.6344749796733886 + SiO2 + exp(Al2O3**0.8926215417948618)),PySRFunction(X=>-SiO2 + ((Al2O3 + SiO2 + cos(Al2O3))**3 - sin(CaO**3 - sqrt(T) + exp(Al2O3)))**(-CaF2**0.6344749796733886 + SiO2 + exp(Al2O3**0.8926215417948618)))
29,31,0.7929413758930207,0.024903795007267755,(((cube((cos(Al2O3) + Al2O3) + SiO2) + sin(sqrt(T) - (exp(Al2O3) + cube(CaO)))) ^ ((exp(Al2O3 ^ 0.8926215417948618) - (CaF2 * inv(CaO))) + SiO2)) - SiO2),-SiO2 + ((Al2O3 + SiO2 + cos(Al2O3))**3 - sin(CaO**3 - sqrt(T) + exp(Al2O3)))**(-CaF2/CaO + SiO2 + exp(Al2O3**0.8926215417948618)),PySRFunction(X=>-SiO2 + ((Al2O3 + SiO2 + cos(Al2O3))**3 - sin(CaO**3 - sqrt(T) + exp(Al2O3)))**(-CaF2/CaO + SiO2 + exp(Al2O3**0.8926215417948618)))
30,32,0.7860175143612484,0.008770216823885147,(((cube((cos(Al2O3) + Al2O3) + SiO2) + sin(sqrt(T) - (exp(Al2O3) + cube(CaO)))) ^ (((sqrt(sqrt(exp(Al2O3))) - (CaF2 / CaO)) + Al2O3) + SiO2)) - SiO2),-SiO2 + ((Al2O3 + SiO2 + cos(Al2O3))**3 - sin(CaO**3 - sqrt(T) + exp(Al2O3)))**(Al2O3 - CaF2/CaO + SiO2 + exp(Al2O3)**(1/4)),PySRFunction(X=>-SiO2 + ((Al2O3 + SiO2 + cos(Al2O3))**3 - sin(CaO**3 - sqrt(T) + exp(Al2O3)))**(Al2O3 - CaF2/CaO + SiO2 + exp(Al2O3)**(1/4)))
31,33,0.7592411228805246,0.03465966318427074,(((cube((cos(Al2O3) + Al2O3) + SiO2) + sin(sqrt(T) - (exp(Al2O3) + cube(CaO)))) ^ (((sqrt(exp(Al2O3)) - (CaF2 / CaO)) + Al2O3) + SiO2)) - (SiO2 / 0.5782802756518195)),-1.729265275169261*SiO2 + ((Al2O3 + SiO2 + cos(Al2O3))**3 - sin(CaO**3 - sqrt(T) + exp(Al2O3)))**(Al2O3 - CaF2/CaO + SiO2 + sqrt(exp(Al2O3))),PySRFunction(X=>-1.729265275169261*SiO2 + ((Al2O3 + SiO2 + cos(Al2O3))**3 - sin(CaO**3 - sqrt(T) + exp(Al2O3)))**(Al2O3 - CaF2/CaO + SiO2 + sqrt(exp(Al2O3))))
32,34,0.7485210655329846,0.014220064770727748,(((cube((cos(Al2O3) + sin(Al2O3)) + SiO2) + sin(sqrt(T) - (exp(Al2O3) + cube(CaO)))) ^ (((sqrt(exp(Al2O3)) - (CaF2 / CaO)) + Al2O3) + SiO2)) - (SiO2 / 0.5715116524174638)),-1.749745601458961*SiO2 + ((SiO2 + sin(Al2O3) + cos(Al2O3))**3 - sin(CaO**3 - sqrt(T) + exp(Al2O3)))**(Al2O3 - CaF2/CaO + SiO2 + sqrt(exp(Al2O3))),PySRFunction(X=>-1.749745601458961*SiO2 + ((SiO2 + sin(Al2O3) + cos(Al2O3))**3 - sin(CaO**3 - sqrt(T) + exp(Al2O3)))**(Al2O3 - CaF2/CaO + SiO2 + sqrt(exp(Al2O3))))
33,35,0.7307833283690226,0.0239823357349351,((((cube((cos(Al2O3) + Al2O3) + SiO2) + sin(sqrt(T) - (exp(0.10181759191612424) + (cube(CaO) + Al2O3)))) ^ (((sqrt(exp(Al2O3)) - (CaF2 / CaO)) + Al2O3) + SiO2)) - SiO2) - SiO2),-2*SiO2 + ((Al2O3 + SiO2 + cos(Al2O3))**3 - sin(Al2O3 + CaO**3 - sqrt(T) + 1.1071814944524437))**(Al2O3 - CaF2/CaO + SiO2 + sqrt(exp(Al2O3))),PySRFunction(X=>-2*SiO2 + ((Al2O3 + SiO2 + cos(Al2O3))**3 - sin(Al2O3 + CaO**3 - sqrt(T) + 1.1071814944524437))**(Al2O3 - CaF2/CaO + SiO2 + sqrt(exp(Al2O3))))
34,36,0.7057303530933853,0.034883782984651994,((((cube((cos(Al2O3) + Al2O3) + SiO2) + sin(sqrt(T) - ((exp(Al2O3) + cube(CaO)) + cube(SiO2)))) ^ (((sqrt(exp(Al2O3)) - (CaF2 / CaO)) + Al2O3) + SiO2)) - SiO2) - SiO2),-2*SiO2 + ((Al2O3 + SiO2 + cos(Al2O3))**3 - sin(CaO**3 + SiO2**3 - sqrt(T) + exp(Al2O3)))**(Al2O3 - CaF2/CaO + SiO2 + sqrt(exp(Al2O3))),PySRFunction(X=>-2*SiO2 + ((Al2O3 + SiO2 + cos(Al2O3))**3 - sin(CaO**3 + SiO2**3 - sqrt(T) + exp(Al2O3)))**(Al2O3 - CaF2/CaO + SiO2 + sqrt(exp(Al2O3))))
35,37,0.6942981053732796,0.016331813483282078,((((cube((cos(Al2O3) + sin(Al2O3)) + SiO2) + sin(sqrt(T) - ((exp(Al2O3) + cube(CaO)) + cube(SiO2)))) ^ (((sqrt(exp(Al2O3)) - (CaF2 / CaO)) + Al2O3) + SiO2)) - SiO2) - SiO2),-2*SiO2 + ((SiO2 + sin(Al2O3) + cos(Al2O3))**3 - sin(CaO**3 + SiO2**3 - sqrt(T) + exp(Al2O3)))**(Al2O3 - CaF2/CaO + SiO2 + sqrt(exp(Al2O3))),PySRFunction(X=>-2*SiO2 + ((SiO2 + sin(Al2O3) + cos(Al2O3))**3 - sin(CaO**3 + SiO2**3 - sqrt(T) + exp(Al2O3)))**(Al2O3 - CaF2/CaO + SiO2 + sqrt(exp(Al2O3))))
36,38,0.6900897466041913,0.006079758249868556,((((cube((cos(Al2O3) + sin(sin(Al2O3))) + SiO2) + sin(sqrt(T) - ((exp(Al2O3) + cube(CaO)) + cube(SiO2)))) ^ (((sqrt(exp(Al2O3)) - (CaF2 / CaO)) + Al2O3) + SiO2)) - SiO2) - SiO2),-2*SiO2 + ((SiO2 + sin(sin(Al2O3)) + cos(Al2O3))**3 - sin(CaO**3 + SiO2**3 - sqrt(T) + exp(Al2O3)))**(Al2O3 - CaF2/CaO + SiO2 + sqrt(exp(Al2O3))),PySRFunction(X=>-2*SiO2 + ((SiO2 + sin(sin(Al2O3)) + cos(Al2O3))**3 - sin(CaO**3 + SiO2**3 - sqrt(T) + exp(Al2O3)))**(Al2O3 - CaF2/CaO + SiO2 + sqrt(exp(Al2O3))))
37,39,0.682096273718451,0.011650844984727406,((((cube((cos(Al2O3) + sin(Al2O3)) + SiO2) + sin(sqrt(T) - ((exp(Al2O3) + (cube(CaO) * 1.181063436435109)) + cube(SiO2)))) ^ (((sqrt(exp(Al2O3)) - (CaF2 / CaO)) + Al2O3) + SiO2)) - SiO2) - SiO2),-2*SiO2 + ((SiO2 + sin(Al2O3) + cos(Al2O3))**3 - sin(1.181063436435109*CaO**3 + SiO2**3 - sqrt(T) + exp(Al2O3)))**(Al2O3 - CaF2/CaO + SiO2 + sqrt(exp(Al2O3))),PySRFunction(X=>-2*SiO2 + ((SiO2 + sin(Al2O3) + cos(Al2O3))**3 - sin(1.181063436435109*CaO**3 + SiO2**3 - sqrt(T) + exp(Al2O3)))**(Al2O3 - CaF2/CaO + SiO2 + sqrt(exp(Al2O3))))
38,40,0.6759520438331991,0.009048679239456878,((((cube((cos(Al2O3) + sin(sin(Al2O3))) + SiO2) + sin(sqrt(T) - ((exp(Al2O3) + (cube(CaO) * 1.181063436435109)) + cube(SiO2)))) ^ (((sqrt(exp(Al2O3)) - (CaF2 / CaO)) + Al2O3) + SiO2)) - SiO2) - SiO2),-2*SiO2 + ((SiO2 + sin(sin(Al2O3)) + cos(Al2O3))**3 - sin(1.181063436435109*CaO**3 + SiO2**3 - sqrt(T) + exp(Al2O3)))**(Al2O3 - CaF2/CaO + SiO2 + sqrt(exp(Al2O3))),PySRFunction(X=>-2*SiO2 + ((SiO2 + sin(sin(Al2O3)) + cos(Al2O3))**3 - sin(1.181063436435109*CaO**3 + SiO2**3 - sqrt(T) + exp(Al2O3)))**(Al2O3 - CaF2/CaO + SiO2 + sqrt(exp(Al2O3))))
39,41,0.672903590266296,0.004520066758936214,((((cube((cos(Al2O3) + sin(Al2O3)) + SiO2) + sin(sqrt(T) - ((exp(Al2O3) + (cube(CaO) * cube(1.1837473251637491))) + cube(SiO2)))) ^ (((sqrt(exp(Al2O3)) - (CaF2 ^ CaO)) + sin(Al2O3)) + SiO2)) - SiO2) - SiO2),-2*SiO2 + ((SiO2 + sin(Al2O3) + cos(Al2O3))**3 - sin(1.6587350895540489*CaO**3 + SiO2**3 - sqrt(T) + exp(Al2O3)))**(-CaF2**CaO + SiO2 + sqrt(exp(Al2O3)) + sin(Al2O3)),PySRFunction(X=>-2*SiO2 + ((SiO2 + sin(Al2O3) + cos(Al2O3))**3 - sin(1.6587350895540489*CaO**3 + SiO2**3 - sqrt(T) + exp(Al2O3)))**(-CaF2**CaO + SiO2 + sqrt(exp(Al2O3)) + sin(Al2O3)))
40,42,0.662243525098417,0.01596871471389203,((((cube((cos(Al2O3) + sin(sin(Al2O3))) + SiO2) + sin(sqrt(T) - ((exp(Al2O3) + (cube(CaO) * cube(1.1837473251637491))) + cube(SiO2)))) ^ (((sqrt(exp(Al2O3)) - (CaF2 ^ CaO)) + sin(Al2O3)) + SiO2)) - SiO2) - SiO2),-2*SiO2 + ((SiO2 + sin(sin(Al2O3)) + cos(Al2O3))**3 - sin(1.6587350895540489*CaO**3 + SiO2**3 - sqrt(T) + exp(Al2O3)))**(-CaF2**CaO + SiO2 + sqrt(exp(Al2O3)) + sin(Al2O3)),PySRFunction(X=>-2*SiO2 + ((SiO2 + sin(sin(Al2O3)) + cos(Al2O3))**3 - sin(1.6587350895540489*CaO**3 + SiO2**3 - sqrt(T) + exp(Al2O3)))**(-CaF2**CaO + SiO2 + sqrt(exp(Al2O3)) + sin(Al2O3)))
41,43,0.656546263582114,0.008640189677294508,((((cube((cos(Al2O3) + sin(sin(sin(Al2O3)))) + SiO2) + sin(sqrt(T) - ((exp(Al2O3) + (cube(CaO) * cube(1.1837473251637491))) + cube(SiO2)))) ^ (((sqrt(exp(Al2O3)) - (CaF2 ^ CaO)) + sin(Al2O3)) + SiO2)) - SiO2) - SiO2),-2*SiO2 + ((SiO2 + sin(sin(sin(Al2O3))) + cos(Al2O3))**3 - sin(1.6587350895540489*CaO**3 + SiO2**3 - sqrt(T) + exp(Al2O3)))**(-CaF2**CaO + SiO2 + sqrt(exp(Al2O3)) + sin(Al2O3)),PySRFunction(X=>-2*SiO2 + ((SiO2 + sin(sin(sin(Al2O3))) + cos(Al2O3))**3 - sin(1.6587350895540489*CaO**3 + SiO2**3 - sqrt(T) + exp(Al2O3)))**(-CaF2**CaO + SiO2 + sqrt(exp(Al2O3)) + sin(Al2O3)))
42,44,0.6544511660395321,0.003196191355996168,((((cube((cos(Al2O3) + sin(sin(sin(sin(Al2O3))))) + SiO2) + sin(sqrt(T) - ((exp(Al2O3) + (cube(CaO) * cube(1.1837473251637491))) + cube(SiO2)))) ^ (((sqrt(exp(Al2O3)) - (CaF2 ^ CaO)) + sin(Al2O3)) + SiO2)) - SiO2) - SiO2),-2*SiO2 + ((SiO2 + sin(sin(sin(sin(Al2O3)))) + cos(Al2O3))**3 - sin(1.6587350895540489*CaO**3 + SiO2**3 - sqrt(T) + exp(Al2O3)))**(-CaF2**CaO + SiO2 + sqrt(exp(Al2O3)) + sin(Al2O3)),PySRFunction(X=>-2*SiO2 + ((SiO2 + sin(sin(sin(sin(Al2O3)))) + cos(Al2O3))**3 - sin(1.6587350895540489*CaO**3 + SiO2**3 - sqrt(T) + exp(Al2O3)))**(-CaF2**CaO + SiO2 + sqrt(exp(Al2O3)) + sin(Al2O3)))
43,45,0.6520982598507988,0.003601714080871475,((((cube((cos(Al2O3) + sin(sin(sin(sin(Al2O3))))) + SiO2) + sin(sqrt(T) - ((exp(Al2O3) + (cube(CaO) * cube(1.1837473251637491))) + cube(SiO2)))) ^ (((sqrt(exp(Al2O3)) - (CaF2 ^ CaO)) + Al2O3) + SiO2)) - SiO2) - (SiO2 ^ 0.9436021800949107)),-SiO2**0.9436021800949107 - SiO2 + ((SiO2 + sin(sin(sin(sin(Al2O3)))) + cos(Al2O3))**3 - sin(1.6587350895540489*CaO**3 + SiO2**3 - sqrt(T) + exp(Al2O3)))**(Al2O3 - CaF2**CaO + SiO2 + sqrt(exp(Al2O3))),PySRFunction(X=>-SiO2**0.9436021800949107 - SiO2 + ((SiO2 + sin(sin(sin(sin(Al2O3)))) + cos(Al2O3))**3 - sin(1.6587350895540489*CaO**3 + SiO2**3 - sqrt(T) + exp(Al2O3)))**(Al2O3 - CaF2**CaO + SiO2 + sqrt(exp(Al2O3))))
44,46,0.6517863692999647,0.0004784020760882699,((((cube((cos(Al2O3) + sin(sin(sin(sin(Al2O3))))) + SiO2) + sin(sqrt(T) - ((exp(Al2O3) + (cube(CaO) * cube(1.1837473251637491))) + cube(SiO2)))) ^ (((sqrt(exp(Al2O3)) - (CaF2 ^ CaO)) + sin(Al2O3)) + SiO2)) - SiO2) - (SiO2 ^ 0.9436021800949107)),-SiO2**0.9436021800949107 - SiO2 + ((SiO2 + sin(sin(sin(sin(Al2O3)))) + cos(Al2O3))**3 - sin(1.6587350895540489*CaO**3 + SiO2**3 - sqrt(T) + exp(Al2O3)))**(-CaF2**CaO + SiO2 + sqrt(exp(Al2O3)) + sin(Al2O3)),PySRFunction(X=>-SiO2**0.9436021800949107 - SiO2 + ((SiO2 + sin(sin(sin(sin(Al2O3)))) + cos(Al2O3))**3 - sin(1.6587350895540489*CaO**3 + SiO2**3 - sqrt(T) + exp(Al2O3)))**(-CaF2**CaO + SiO2 + sqrt(exp(Al2O3)) + sin(Al2O3)))
45,47,0.6487160032638598,0.004721824128153635,exp(sin(inv(cube((sqrt(Al2O3) ^ sin(exp(log10(T)))) ^ sqrt(sqrt(CaF2))))) + cube(sin(sin((sqrt(inv(inv(inv(cube(Al2O3) ^ (sqrt(sqrt(CaF2) ^ 0.5853366034650055) - Al2O3)))) - (CaF2 - cos(T))) + exp(CaO + MgO)) - Al2O3)) + SiO2)),exp((SiO2 + sin(sin(-Al2O3 + sqrt(-CaF2 + (Al2O3**3)**(Al2O3 - CaF2**0.1463341508662514) + cos(T)) + exp(CaO + MgO))))**3 + sin((Al2O3**(sin(T**(1/log(10)))/2))**(-3*CaF2**(1/4)))),PySRFunction(X=>exp((SiO2 + sin(sin(-Al2O3 + sqrt(-CaF2 + (Al2O3**3)**(Al2O3 - CaF2**0.1463341508662514) + cos(T)) + exp(CaO + MgO))))**3 + sin((Al2O3**(sin(T**(1/log(10)))/2))**(-3*CaF2**(1/4)))))
46,48,0.5835325179688989,0.10589485031942526,exp(sin(inv(cube((sqrt(Al2O3) ^ sin(exp(log10(T)))) ^ sqrt(sqrt(CaF2))))) + cube(sin(sin((sqrt(inv(inv(inv(cube(Al2O3) ^ (sqrt(sqrt(CaF2) ^ 0.5853366034650055) - Al2O3)))) - (CaF2 - sin(cos(T)))) + exp(CaO + MgO)) - Al2O3)) + SiO2)),exp((SiO2 + sin(sin(-Al2O3 + sqrt(-CaF2 + (Al2O3**3)**(Al2O3 - CaF2**0.1463341508662514) + sin(cos(T))) + exp(CaO + MgO))))**3 + sin((Al2O3**(sin(T**(1/log(10)))/2))**(-3*CaF2**(1/4)))),PySRFunction(X=>exp((SiO2 + sin(sin(-Al2O3 + sqrt(-CaF2 + (Al2O3**3)**(Al2O3 - CaF2**0.1463341508662514) + sin(cos(T))) + exp(CaO + MgO))))**3 + sin((Al2O3**(sin(T**(1/log(10)))/2))**(-3*CaF2**(1/4)))))
47,49,0.5699949611365271,0.023472658662554328,exp(sin(inv(cube((sqrt(Al2O3) ^ sin(exp(log10(T)))) ^ sqrt(sqrt(CaF2))))) + cube(sin(sin((sqrt(inv(inv(inv(cube(Al2O3) ^ (sqrt(sin(sqrt(CaF2) ^ 0.5853366034650055)) - Al2O3)))) - (CaF2 - sin(cos(T)))) + exp(CaO + MgO)) - Al2O3)) + SiO2)),exp((SiO2 + sin(sin(-Al2O3 + sqrt(-CaF2 + (Al2O3**3)**(Al2O3 - sqrt(sin(CaF2**0.2926683017325028))) + sin(cos(T))) + exp(CaO + MgO))))**3 + sin((Al2O3**(sin(T**(1/log(10)))/2))**(-3*CaF2**(1/4)))),PySRFunction(X=>exp((SiO2 + sin(sin(-Al2O3 + sqrt(-CaF2 + (Al2O3**3)**(Al2O3 - sqrt(sin(CaF2**0.2926683017325028))) + sin(cos(T))) + exp(CaO + MgO))))**3 + sin((Al2O3**(sin(T**(1/log(10)))/2))**(-3*CaF2**(1/4)))))
